ts_code,event_type,report_period,announcement_date,event_trading_date,earnings_surprise,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,positive_revision_dummy,CAR20,CAR60,size,beta,book_to_market,turnover20
000010.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-79.55420000000001,1.0808,80.635,cross_sectional_90d_median,0,-0.13339451383772766,-0.28024757722980254,469058.1351,0.33074082185465725,0.06960298457597862,
000016.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-121.65625,-41.021249999999995,80.635,cross_sectional_90d_median,0,-0.042892959273995196,-0.11672021554940154,792214.0392,1.2149284988107931,0.1597597213790459,
000017.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,216.30845,296.94345,80.635,cross_sectional_90d_median,0,-0.1699404363356083,-0.48688188699893975,474848.4188,0.788583472851975,0.07882208279471577,
000031.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-32.6683,47.9667,80.635,cross_sectional_90d_median,0,-0.11110126965023273,-0.16389693293265467,1243030.8683,1.1552089734789532,0.8151952392598028,
000039.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-170.635,-90.0,80.635,cross_sectional_90d_median,0,0.050117908536932376,0.07164104041670996,6524949.6659,0.9015277907003867,0.7100255609201931,
000042.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-2502.9176,-2422.2826,80.635,cross_sectional_90d_median,0,-0.24695865933353628,-0.11654156226784226,592364.5448,1.247715277954894,0.5564830272676684,
000050.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-2060.82395,-1980.18895,80.635,cross_sectional_90d_median,0,-0.016963406994903334,-0.13338950101651603,2037472.811,0.9275680425142541,1.337255950788981,
000056.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-82.18375,-1.54875,80.635,cross_sectional_90d_median,0,0.06066275551229314,-0.20068319658558342,221132.7771,1.365881326387492,,
000059.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-168.815,-88.18,80.635,cross_sectional_90d_median,0,-0.07201122606021367,-0.06162305554820357,844505.6595,1.0299112183386023,1.1936022917164002,
000061.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,29.719999999999985,110.35499999999999,80.635,cross_sectional_90d_median,0,-0.039772316123360796,-0.09992204611254223,1456961.5193,0.70940757156618,0.5835327070082278,
000062.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-130.125,-49.489999999999995,80.635,cross_sectional_90d_median,0,-0.05240867492877603,-0.06412888864337504,2993392.4796,1.1318143068916648,0.2249061017025392,
000066.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-883.165,-802.53,80.635,cross_sectional_90d_median,0,0.13966999554492515,0.03136021630963729,5032246.5773,1.5492469517327117,0.2204342554833021,
000069.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-37.03000000000001,43.605,80.635,cross_sectional_90d_median,0,-0.11558890563230079,-0.21366197095117026,1784382.2878,1.440830040281186,1.9964064683569573,
000078.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-155.83884999999998,-75.20384999999999,80.635,cross_sectional_90d_median,0,-0.12313511449447552,-0.1108372164017832,1028769.1935,0.6677401853012175,0.17713536684734474,
000096.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-24.675000000000004,55.96,80.635,cross_sectional_90d_median,0,-0.1027668098273043,-0.07901462898584795,512688.0,0.726894914954885,0.5611987204669173,
000156.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-91.06,-10.425,80.635,cross_sectional_90d_median,0,-0.009559118633419357,-0.002141441349786964,1421199.183,1.017864661955907,1.0602205258693809,
000158.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-21.545,59.09,80.635,cross_sectional_90d_median,0,0.009355589991558458,-0.14665131948101082,2850333.6135,1.2270014329599124,0.18962019075791192,
000159.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-150.425,-69.79,80.635,cross_sectional_90d_median,0,-0.08789305465222058,0.014280037878353292,303793.5476,1.0441936182455012,0.676544212164265,
000401.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-287.43405,-206.79905,80.635,cross_sectional_90d_median,0,-0.09750739495559249,-0.21894419445402385,1270627.8383,0.7788345572121849,2.14638334406525,
000402.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-405.12585,-324.49085,80.635,cross_sectional_90d_median,0,-0.10215361011249582,-0.2282126164995007,848856.0936,1.1622611361002788,2.7739251040221915,
000415.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,87.32375,167.95875,80.635,cross_sectional_90d_median,0,-0.05019299496882153,0.13157564238514657,2838695.2684,0.6894854652219854,1.0165700925078784,
000420.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,51.61999999999999,132.255,80.635,cross_sectional_90d_median,0,0.0020167346582346604,0.30074741002302197,1231893.0398,1.5130922307246768,0.35905353488205094,
000506.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-169.37,-88.735,80.635,cross_sectional_90d_median,0,0.1486195955676088,0.07830822725116295,1614632.8686,1.1956306905473697,0.055064866412634084,
000509.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,471.6245,552.2595,80.635,cross_sectional_90d_median,0,-0.13798463472645628,-0.10562745775246633,400276.7634,0.849999414497902,0.030833459236625217,
000516.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-8.25500000000001,72.38,80.635,cross_sectional_90d_median,0,-0.08161155313247807,-0.12652781411829123,1052281.4739,0.9469540157472365,0.31717838112154273,
000520.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-208.925,-128.29,80.635,cross_sectional_90d_median,0,-0.17703608898969997,0.05965310380386852,426087.1346,0.667517665092718,0.09452421237700037,
000524.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,58.124999999999986,138.76,80.635,cross_sectional_90d_median,0,0.02723433799000513,0.1136676643615987,723825.2848,1.3887890178776348,0.3159757330637007,
000525.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-224.33499999999998,-143.7,80.635,cross_sectional_90d_median,0,-0.018140238905709122,-0.060558072235362775,766257.2221,1.0537620591425496,0.34372529474444025,
000536.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,-112.76500000000001,-32.13,80.635,cross_sectional_90d_median,0,0.09225175201771883,-0.1241221691065765,1175563.9413,1.0631154975777002,0.04865043688092319,
000155.SZ,guidance_initial,2023-12-31,2024-02-02,2024-02-05,-43.7117,4.255000000000001,47.9667,cross_sectional_90d_median,0,0.09129264454893354,0.15181808554061282,3127409.1713,1.5223615573010192,0.33482890243085783,
000528.SZ,guidance_initial,2024-03-31,2024-04-10,2024-04-11,57.5,57.5,0.0,fallback_zero,0,0.08927215479795617,0.1169650654511596,1967511.894,0.761375630638866,0.9282465422816301,
000403.SZ,guidance_initial,2024-03-31,2024-04-13,2024-04-15,115.0,115.0,0.0,fallback_zero,0,-0.052297499891865024,-0.001640790325150113,1241218.9861,1.0689031436192766,0.6466214031684449,
000409.SZ,guidance_initial,2024-03-31,2024-04-13,2024-04-15,100.3,100.3,0.0,fallback_zero,0,0.00969158639406001,-0.012072532365367206,757725.0646,1.3975053577832042,0.2118958320089844,
000423.SZ,guidance_initial,2024-03-31,2024-04-12,2024-04-15,50.0,50.0,0.0,fallback_zero,0,0.04781786947114255,-0.13981396211692626,3582443.0719,0.49093534593461974,0.2885253469517297,
000539.SZ,guidance_initial,2024-03-31,2024-04-13,2024-04-15,41.355000000000004,41.355000000000004,0.0,fallback_zero,0,-0.010286248998396225,-0.052717048755683324,2929658.4642,0.7787802562924646,0.8002560819462228,
000089.SZ,guidance_initial,2024-03-31,2024-04-15,2024-04-16,133.08215,190.58215,57.5,cross_sectional_90d_median,0,0.000477449056028147,-0.006638659208504305,1402726.3442,0.9314603862521684,0.8250144377526607,
000059.SZ,guidance_initial,2024-03-31,2024-04-16,2024-04-17,-79.33500000000001,-0.4350000000000005,78.9,cross_sectional_90d_median,0,0.009541082497885347,-0.15956770546600169,844505.6595,0.9534294161280211,1.1936022917164002,
000027.SZ,guidance_initial,2024-03-31,2024-04-20,2024-04-22,16.900000000000006,74.4,57.5,cross_sectional_90d_median,0,-0.029619866390547867,-0.0604153026796472,3192208.6336,0.9396106145106801,1.0256410256410258,
000520.SZ,guidance_initial,2024-12-31,2024-04-26,2024-04-29,341.3197,341.3197,0.0,fallback_zero,0,0.24863733081066444,-0.02037209982964252,426087.1346,0.40074453007330474,0.09452421237700037,
000006.SZ,guidance_initial,2024-06-30,2024-07-06,2024-07-08,-3339.5,-3339.5,0.0,fallback_zero,0,0.08123912471537592,0.19703849841163415,1268995.3432,1.305672032430704,0.4224935569732562,
000031.SZ,guidance_initial,2024-06-30,2024-07-06,2024-07-08,-838.8507,-838.8507,0.0,fallback_zero,0,0.02105009881629498,0.14395352810649845,1243030.8683,1.8515913836643687,0.8151952392598028,
000059.SZ,guidance_initial,2024-06-30,2024-07-06,2024-07-08,-3.6500000000000004,-3.6500000000000004,0.0,fallback_zero,0,0.005142042363753428,-0.029763726208923494,844505.6595,1.2539760422285786,1.1936022917164002,
000069.SZ,guidance_initial,2024-06-30,2024-07-06,2024-07-08,17.69,17.69,0.0,fallback_zero,0,-0.007518740500915668,0.24428411596626573,1784382.2878,1.6957130637674929,1.9964064683569573,
000401.SZ,guidance_initial,2024-06-30,2024-07-06,2024-07-08,-119.86125000000001,-119.86125000000001,0.0,fallback_zero,0,0.08234753493332309,0.09615996355420517,1270627.8383,1.45588995028465,2.14638334406525,
000402.SZ,guidance_initial,2024-06-30,2024-07-06,2024-07-08,-175.0,-175.0,0.0,fallback_zero,0,-0.045511414574999465,0.2987794717827117,848856.0936,1.6420450333621117,2.7739251040221915,
000422.SZ,guidance_initial,2024-06-30,2024-07-08,2024-07-09,261.41062500000004,113.98,-147.43062500000002,cross_sectional_90d_median,0,-0.07603535796111821,-0.055675422657916425,1731434.8615,1.3937565321427394,0.34051826880512137,
000526.SZ,guidance_initial,2024-06-30,2024-07-08,2024-07-09,224.70562500000003,77.275,-147.43062500000002,cross_sectional_90d_median,0,0.07342674072678007,-0.054056795679920354,393367.6599,1.0826016235866744,0.25351755609075927,
000010.SZ,guidance_initial,2024-06-30,2024-07-09,2024-07-10,88.120625,26.365,-61.75562500000001,cross_sectional_90d_median,0,0.07173055597920616,0.04750391733337315,469058.1351,1.2045645106233929,0.06960298457597862,
000016.SZ,guidance_initial,2024-06-30,2024-07-09,2024-07-10,-376.43467499999997,-438.1903,-61.75562500000001,cross_sectional_90d_median,0,0.35199369605287484,0.4085728300957474,792214.0392,1.513457000550789,0.1597597213790459,
000048.SZ,guidance_initial,2024-06-30,2024-07-09,2024-07-10,-20.33937499999999,-82.095,-61.75562500000001,cross_sectional_90d_median,0,0.10706180796863785,-0.07793187882177752,816104.3828,1.2163783539053246,0.5,
000151.SZ,guidance_initial,2024-06-30,2024-07-09,2024-07-10,-196.307975,-258.0636,-61.75562500000001,cross_sectional_90d_median,0,0.01790111790580593,0.17341122206432147,418631.1992,1.1133594278452927,0.11569253551760841,
000519.SZ,guidance_initial,2024-06-30,2024-07-09,2024-07-10,4.0106250000000045,-57.745000000000005,-61.75562500000001,cross_sectional_90d_median,0,0.08714703508507135,0.034477251617837025,2478754.988,1.46215031276521,0.4120992334954257,
000002.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,-98.905,-181.0,-82.095,cross_sectional_90d_median,0,0.050146359697724185,0.21285474496626208,4724560.9505,1.663814177469141,2.4746349913387773,
000008.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,-30.22555,-112.32055,-82.095,cross_sectional_90d_median,0,0.20553836222081262,0.12048392504171887,733421.9744,1.3398418018853382,0.3996642820031174,
000011.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,-13.745000000000005,-95.84,-82.095,cross_sectional_90d_median,0,0.08448414159256512,0.06838394440330778,500026.4582,1.2091063394671473,0.6789327177676692,
000032.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,156.89905,74.80404999999999,-82.095,cross_sectional_90d_median,0,-0.035540439073163066,0.0919159468375026,2311271.0495,2.29024234086095,0.3166661388897685,
000056.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,139.15685,57.06185,-82.095,cross_sectional_90d_median,0,0.11289052322715232,0.12143045822150367,221132.7771,1.68040504649994,,
000058.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,19.405,-62.69,-82.095,cross_sectional_90d_median,0,0.09797001065435951,0.1847797244792818,993578.9423,1.6571549542598218,0.20264245764772634,
000066.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,115.71000000000001,33.615,-82.095,cross_sectional_90d_median,0,0.0065469660769800105,0.013899912739064414,5032246.5773,2.043603671724527,0.2204342554833021,
000068.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,-29.65960000000001,-111.75460000000001,-82.095,cross_sectional_90d_median,0,0.10481244016102084,0.16852926582981317,333208.2546,2.0579642120500314,0.18112660749864154,
000100.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,277.095,195.0,-82.095,cross_sectional_90d_median,0,-0.07669111347213163,-0.1047936947418148,9006773.4396,1.4590988952897292,0.682081713389264,
000158.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,-265.93364999999994,-348.02864999999997,-82.095,cross_sectional_90d_median,0,0.08854633239046883,1.0888353321769357,2850333.6135,2.0460614554825285,0.18962019075791192,
000410.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,47.4083,-34.6867,-82.095,cross_sectional_90d_median,0,0.2074856333780468,0.019455721955434553,1780177.062,1.3075373842031077,0.331928170743851,
000421.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,-70.91,-153.005,-82.095,cross_sectional_90d_median,0,0.16070492558528598,0.022241464671001444,349244.7663,0.8829852588506846,0.7848061528802386,
000503.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,93.095,11.0,-82.095,cross_sectional_90d_median,0,0.14377338942626422,0.3120158201816442,757941.4133,1.6921376528169212,0.16579073892932342,
000505.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,11.594999999999999,-70.5,-82.095,cross_sectional_90d_median,0,0.07785303244998465,0.13622893854370643,485602.7677,0.9935412027282647,0.5896574090453447,
000509.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,-13.879999999999995,-95.975,-82.095,cross_sectional_90d_median,0,0.041202875257468685,0.1628809833518477,400276.7634,1.0943942957057513,0.030833459236625217,
000510.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,81.02,-1.0749999999999997,-82.095,cross_sectional_90d_median,0,0.1032080624402052,0.06425245045506245,982543.5373,0.7554491704461636,0.12562656248037085,
000516.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,104.7081,22.613100000000003,-82.095,cross_sectional_90d_median,0,0.04522601094045653,0.020271937207902234,1052281.4739,1.4212085818809357,0.31717838112154273,
000536.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,104.47,22.375,-82.095,cross_sectional_90d_median,0,0.02097511414673581,0.4996740968482628,1175563.9413,2.2448016629164895,0.04865043688092319,
000009.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,8.25,-54.44,-62.69,cross_sectional_90d_median,0,0.02951770961985025,-0.050127556115143274,2305817.2847,1.630812389214008,0.4370820402989641,
000025.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,120.325,57.635000000000005,-62.69,cross_sectional_90d_median,0,0.06259521577649198,0.018307239709081005,702194.0033,1.265692987780733,0.2573870071038814,
000035.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,189.785,127.095,-62.69,cross_sectional_90d_median,0,-0.000927713528810264,-0.16215964079048384,1626250.3157,1.9474645572968625,0.6319914049168931,
000037.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,55.280649999999994,-7.40935,-62.69,cross_sectional_90d_median,0,-0.07019693115803848,-0.18835039870493436,606379.1716,0.3423730534119128,0.2766481312418735,
000042.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,-1512.46,-1575.15,-62.69,cross_sectional_90d_median,0,0.10741525232667816,0.1520739171212551,592364.5448,1.6152928354776908,0.5564830272676684,
000050.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,128.285,65.595,-62.69,cross_sectional_90d_median,0,-0.0727418594682031,-0.08739986477448511,2037472.811,1.7036124322008848,1.337255950788981,
000301.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,-18.534999999999997,-81.225,-62.69,cross_sectional_90d_median,0,0.016483342252913945,-0.0906850140501347,7629360.2636,1.081285706995375,0.4380969070358363,
000403.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,192.69,130.0,-62.69,cross_sectional_90d_median,0,-0.05031215094946461,-0.3326391312683669,1241218.9861,1.2380190430581886,0.6466214031684449,
000506.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,95.9157,33.2257,-62.69,cross_sectional_90d_median,0,0.4551122983256077,0.5840521060660424,1614632.8686,0.1816544247992373,0.055064866412634084,
000514.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,-481.81,-544.5,-62.69,cross_sectional_90d_median,0,0.061357179172700574,0.25586834205160236,405010.0632,1.5639660510274318,0.9363295880149812,
000520.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,-16.735,-79.425,-62.69,cross_sectional_90d_median,0,0.0060837256306326675,0.08772095146390449,426087.1346,0.9408187784206005,0.09452421237700037,
000007.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,-44.713300000000004,-79.4,-34.6867,cross_sectional_90d_median,0,-0.08730420892727668,0.15478324664926968,474287.3722,0.18596683357359226,0.03851516341983839,
000014.SZ,guidance_initial,2024-06-30,2024-07-12,2024-07-15,-33.375,-87.815,-54.44,cross_sectional_90d_median,0,0.0874044564034476,0.029970713406560427,322647.6166,1.026403773881662,0.45660015524405273,
000029.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,149.5042,114.8175,-34.6867,cross_sectional_90d_median,0,0.07948566805779352,0.1630616662932963,2039506.56,1.2550817126666374,0.17711654268508678,
000039.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,141.6867,107.0,-34.6867,cross_sectional_90d_median,0,-0.07866630139183033,-0.11500894591938508,6524949.6659,1.0404370379442411,0.7100255609201931,
000045.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,54.4867,19.8,-34.6867,cross_sectional_90d_median,0,0.0068909461071353295,0.039853296048058866,615930.5684,1.6072474534949204,0.4837695321948624,
000070.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,117.93385,83.24715,-34.6867,cross_sectional_90d_median,0,0.058922014520100235,-0.07701022098011213,1870016.0665,2.055476350226638,0.08062825536581039,
000089.SZ,guidance_initial,2024-06-30,2024-07-12,2024-07-15,464.11335,409.67335,-54.44,cross_sectional_90d_median,0,0.02451765429078575,-0.09263118172437469,1402726.3442,1.0808359373125982,0.8250144377526607,
000090.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,-37.993300000000005,-72.68,-34.6867,cross_sectional_90d_median,0,-0.011213587247294318,-0.08403597182975413,682019.0834,1.2694829623585007,1.655355073663301,
000155.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,67.2017,32.515,-34.6867,cross_sectional_90d_median,0,-0.05315933804137501,-0.07473892824040798,3127409.1713,2.1074932293360233,0.33482890243085783,
000409.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,146.1467,111.46,-34.6867,cross_sectional_90d_median,0,-0.01694869477141562,0.024654084827264035,757725.0646,1.7829186264494798,0.2118958320089844,
000423.SZ,guidance_initial,2024-06-30,2024-07-12,2024-07-15,91.44,37.0,-54.44,cross_sectional_90d_median,0,-0.08100028107611171,-0.038559035724408434,3582443.0719,0.6277752146123596,0.2885253469517297,
000426.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,592.8867,558.2,-34.6867,cross_sectional_90d_median,0,-0.15426683597974844,-0.23887922718633867,7945969.932,1.4046180991987915,0.11525783176966875,
000428.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,34.291700000000006,-0.3949999999999996,-34.6867,cross_sectional_90d_median,0,0.08139005353899383,-0.02325814354113189,404513.622,1.0758980644687788,0.3445543189883885,
000523.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,204.6867,170.0,-34.6867,cross_sectional_90d_median,0,0.009524436035983705,-0.06263105070443954,592856.3129,1.3624821207358235,0.3236664940445365,
000524.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,70.71170000000001,36.025,-34.6867,cross_sectional_90d_median,0,0.09991556195255479,-0.022326199921680716,723825.2848,1.225244503178812,0.3159757330637007,
000528.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,92.1867,57.5,-34.6867,cross_sectional_90d_median,0,-0.07985803982890943,0.024903951987261565,1967511.894,1.2075104300556225,0.9282465422816301,
000530.SZ,guidance_initial,2024-06-30,2024-07-12,2024-07-15,86.82,32.38,-54.44,cross_sectional_90d_median,0,0.06466403270793515,0.01398907091991515,510986.7792,1.5781651618374866,0.6227813414710096,
000338.SZ,guidance_initial,2024-06-30,2024-07-15,2024-07-16,50.394999999999996,50.0,-0.3949999999999996,cross_sectional_90d_median,0,-0.09619435762355258,-0.14866391160430753,23871968.043,0.912397930546977,0.3903505347802327,
000034.SZ,guidance_initial,2024-06-30,2024-07-17,2024-07-18,6.5,17.5,11.0,cross_sectional_90d_median,0,-0.039336109608448605,0.19130224757040953,2604893.4714,2.17000594837367,0.4225292601512655,
000089.SZ,guidance_initial,2024-09-30,2024-10-09,2024-10-10,100.81,100.81,0.0,fallback_zero,0,0.023472891446151802,0.004863356415964665,1402726.3442,0.6827674638466796,0.8250144377526607,
000403.SZ,guidance_initial,2024-09-30,2024-10-10,2024-10-11,65.0,65.0,0.0,fallback_zero,0,-0.037923906789898154,-0.025208075542441852,1241218.9861,0.9619263334506866,0.6466214031684449,
000422.SZ,guidance_initial,2024-09-30,2024-10-10,2024-10-11,98.54,98.54,0.0,fallback_zero,0,0.014492757534276424,-0.049001975990142,1731434.8615,1.1146730401352065,0.34051826880512137,
000423.SZ,guidance_initial,2024-09-30,2024-10-10,2024-10-11,45.0,45.0,0.0,fallback_zero,0,-0.05738918668703413,0.05874642788728092,3582443.0719,0.6543766731013401,0.2885253469517297,
000528.SZ,guidance_initial,2024-09-30,2024-10-12,2024-10-14,60.0,60.0,0.0,fallback_zero,0,-0.03903588873391126,-0.03483487048612693,1967511.894,0.8673131911060302,0.9282465422816301,
000426.SZ,guidance_initial,2024-09-30,2024-10-15,2024-10-16,74.43,139.43,65.0,cross_sectional_90d_median,0,0.026495376068758014,0.012046929766723597,7945969.932,1.231568512370151,0.11525783176966875,
000045.SZ,guidance_initial,2024-09-30,2024-10-16,2024-10-17,-64.62,17.150000000000002,81.77000000000001,cross_sectional_90d_median,0,0.23796770490284058,0.20393803253752602,615930.5684,1.163130058150397,0.4837695321948624,
000039.SZ,guidance_initial,2024-09-30,2024-10-19,2024-10-21,203.5,268.5,65.0,cross_sectional_90d_median,0,0.02805889610470609,-0.04709080270843724,6524949.6659,0.9304743941892416,0.7100255609201931,
000066.SZ,guidance_initial,2024-12-31,2025-01-16,2025-01-17,-34.05,-34.05,0.0,fallback_zero,0,0.1336642351624738,0.16224266633294634,5032246.5773,1.202827814918738,0.2204342554833021,
000156.SZ,guidance_initial,2024-12-31,2025-01-16,2025-01-17,-30.335,-30.335,0.0,fallback_zero,0,0.2122573639155425,0.131764065573048,1421199.183,0.9992487303840103,1.0602205258693809,
000008.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,30.5785,30.5785,0.0,fallback_zero,0,0.049430632538809846,0.051173731209300785,733421.9744,1.1030567208734174,0.3996642820031174,
000012.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,-84.33,-84.33,0.0,fallback_zero,0,-0.06184116336614911,-0.04451337207493686,1381280.8402,0.8269928378902032,0.9559315553006404,
000020.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,102.36500000000001,102.36500000000001,0.0,fallback_zero,0,0.047971362022350625,-0.0340180574633928,450226.3509,0.89622983661878,0.09438058025180739,
000028.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,-58.7,-58.7,0.0,fallback_zero,0,-0.04823766702920075,-0.049487900974213274,1475454.0191,0.9814341123374735,1.2613521695257317,
000056.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,45.4182,45.4182,0.0,fallback_zero,0,0.12224239733756459,0.17152303105793965,221132.7771,1.0796407112617135,,
000058.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,-54.46,-54.46,0.0,fallback_zero,0,-0.011230175537724658,0.11486018234148922,993578.9423,0.8956810992188563,0.20264245764772634,
000068.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,-98.10499999999999,-98.10499999999999,0.0,fallback_zero,0,0.04092422464638466,0.02061435049838133,333208.2546,1.0732936794507384,0.18112660749864154,
000089.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,6.33,6.33,0.0,fallback_zero,0,-0.0660694254062715,-0.02751569547766108,1402726.3442,0.6655163602425253,0.8250144377526607,
000421.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,152.615,152.615,0.0,fallback_zero,0,-0.08067904957573915,-0.07380247206693324,349244.7663,0.8869572631393743,0.7848061528802386,
000423.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,34.5,34.5,0.0,fallback_zero,0,-0.16557385918096115,0.011877085691758339,3582443.0719,0.6399247835878138,0.2885253469517297,
000530.SZ,guidance_initial,2024-12-31,2025-01-17,2025-01-20,132.885,132.885,0.0,fallback_zero,0,-0.028125091359844992,-0.01088939221762209,510986.7792,0.9835715843650009,0.6227813414710096,
000537.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,9.65,9.65,0.0,fallback_zero,0,-0.062367474053114394,0.017693737176354696,2070107.9243,0.8263806597537825,0.957670944263551,
000006.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,-103.87925,-83.765,20.11425,cross_sectional_90d_median,0,-0.16096614724284714,-0.1340443620347865,1268995.3432,0.9237785358543041,0.4224935569732562,
000059.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,-4031.9242500000005,-4011.8100000000004,20.11425,cross_sectional_90d_median,0,0.04703683076132443,0.2186110261663341,844505.6595,0.9828991211078643,1.1936022917164002,
000090.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,-79.24425,-59.13,20.11425,cross_sectional_90d_median,0,-0.02621718793786424,-0.009257022014889175,682019.0834,1.0013053021180933,1.655355073663301,
000426.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,34.630750000000006,54.745000000000005,20.11425,cross_sectional_90d_median,0,-0.002897252193688464,0.039389300245334075,7945969.932,0.9705802882916004,0.11525783176966875,
000510.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,44.50075,64.615,20.11425,cross_sectional_90d_median,0,0.007185678431351832,0.6705799369562716,982543.5373,0.8998121054220608,0.12562656248037085,
000514.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,-214.61425,-194.5,20.11425,cross_sectional_90d_median,0,0.0064903897137696485,0.15091098828701577,405010.0632,0.9862207456564255,0.9363295880149812,
