ts_code,event_type,report_period,announcement_date,event_trading_date,earnings_surprise,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,positive_revision_dummy,CAR20,CAR60,size,beta,book_to_market,turnover20,log_size,high_ES_dummy,strong_ES_dummy
000017.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,216.30845,296.94345,80.635,cross_sectional_90d_median,0,-0.1699404363356083,-0.48688188699893975,474848.4188,0.788583472851975,0.07882208279471577,,13.070750913771905,1,1
000061.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,29.719999999999985,110.35499999999999,80.635,cross_sectional_90d_median,0,-0.039772316123360796,-0.09992204611254223,1456961.5193,0.70940757156618,0.5835327070082278,,14.191863673915734,1,0
000415.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,87.32375,167.95875,80.635,cross_sectional_90d_median,0,-0.05019299496882153,0.13157564238514657,2838695.2684,0.6894854652219854,1.0165700925078784,,14.858855092039907,1,1
000420.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,51.61999999999999,132.255,80.635,cross_sectional_90d_median,0,0.0020167346582346604,0.30074741002302197,1231893.0398,1.5130922307246768,0.35905353488205094,,14.024062600962516,1,1
000509.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,471.6245,552.2595,80.635,cross_sectional_90d_median,0,-0.13798463472645628,-0.10562745775246633,400276.7634,0.849999414497902,0.030833459236625217,,12.89991149533179,1,1
000524.SZ,guidance_initial,2023-12-31,2024-01-31,2024-02-01,58.124999999999986,138.76,80.635,cross_sectional_90d_median,0,0.02723433799000513,0.1136676643615987,723825.2848,1.3887890178776348,0.3159757330637007,,13.49230532290864,1,1
000528.SZ,guidance_initial,2024-03-31,2024-04-10,2024-04-11,57.5,57.5,0.0,fallback_zero,0,0.08927215479795617,0.1169650654511596,1967511.894,0.761375630638866,0.9282465422816301,,14.492280304490492,1,0
000403.SZ,guidance_initial,2024-03-31,2024-04-13,2024-04-15,115.0,115.0,0.0,fallback_zero,0,-0.052297499891865024,-0.001640790325150113,1241218.9861,1.0689031436192766,0.6466214031684449,,14.03160450800721,1,0
000409.SZ,guidance_initial,2024-03-31,2024-04-13,2024-04-15,100.3,100.3,0.0,fallback_zero,0,0.00969158639406001,-0.012072532365367206,757725.0646,1.3975053577832042,0.2118958320089844,,13.538075887219243,1,0
000423.SZ,guidance_initial,2024-03-31,2024-04-12,2024-04-15,50.0,50.0,0.0,fallback_zero,0,0.04781786947114255,-0.13981396211692626,3582443.0719,0.49093534593461974,0.2885253469517297,,15.091555547951089,1,0
000539.SZ,guidance_initial,2024-03-31,2024-04-13,2024-04-15,41.355000000000004,41.355000000000004,0.0,fallback_zero,0,-0.010286248998396225,-0.052717048755683324,2929658.4642,0.7787802562924646,0.8002560819462228,,14.890396409079555,1,0
000089.SZ,guidance_initial,2024-03-31,2024-04-15,2024-04-16,133.08215,190.58215,57.5,cross_sectional_90d_median,0,0.000477449056028147,-0.006638659208504305,1402726.3442,0.9314603862521684,0.8250144377526607,,14.15392828959649,1,0
000027.SZ,guidance_initial,2024-03-31,2024-04-20,2024-04-22,16.900000000000006,74.4,57.5,cross_sectional_90d_median,0,-0.029619866390547867,-0.0604153026796472,3192208.6336,0.9396106145106801,1.0256410256410258,,14.976223596819382,1,0
000520.SZ,guidance_initial,2024-12-31,2024-04-26,2024-04-29,341.3197,341.3197,0.0,fallback_zero,0,0.24863733081066444,-0.02037209982964252,426087.1346,0.40074453007330474,0.09452421237700037,,12.96239914565034,1,0
000069.SZ,guidance_initial,2024-06-30,2024-07-06,2024-07-08,17.69,17.69,0.0,fallback_zero,0,-0.007518740500915668,0.24428411596626573,1784382.2878,1.6957130637674929,1.9964064683569573,,14.394582856049345,1,0
000422.SZ,guidance_initial,2024-06-30,2024-07-08,2024-07-09,261.41062500000004,113.98,-147.43062500000002,cross_sectional_90d_median,0,-0.07603535796111821,-0.055675422657916425,1731434.8615,1.3937565321427394,0.34051826880512137,,14.364461022423068,1,1
000526.SZ,guidance_initial,2024-06-30,2024-07-08,2024-07-09,224.70562500000003,77.275,-147.43062500000002,cross_sectional_90d_median,0,0.07342674072678007,-0.054056795679920354,393367.6599,1.0826016235866744,0.25351755609075927,,12.882499974898055,1,1
000010.SZ,guidance_initial,2024-06-30,2024-07-09,2024-07-10,88.120625,26.365,-61.75562500000001,cross_sectional_90d_median,0,0.07173055597920616,0.04750391733337315,469058.1351,1.2045645106233929,0.06960298457597862,,13.058481995183676,1,0
000519.SZ,guidance_initial,2024-06-30,2024-07-09,2024-07-10,4.0106250000000045,-57.745000000000005,-61.75562500000001,cross_sectional_90d_median,0,0.08714703508507135,0.034477251617837025,2478754.988,1.46215031276521,0.4120992334954257,,14.723266971118708,1,0
000032.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,156.89905,74.80404999999999,-82.095,cross_sectional_90d_median,0,-0.035540439073163066,0.0919159468375026,2311271.0495,2.29024234086095,0.3166661388897685,,14.65330816905141,1,1
000056.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,139.15685,57.06185,-82.095,cross_sectional_90d_median,0,0.11289052322715232,0.12143045822150367,221132.7771,1.68040504649994,,,12.306518601448477,1,1
000058.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,19.405,-62.69,-82.095,cross_sectional_90d_median,0,0.09797001065435951,0.1847797244792818,993578.9423,1.6571549542598218,0.20264245764772634,,13.80906879659941,1,0
000066.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,115.71000000000001,33.615,-82.095,cross_sectional_90d_median,0,0.0065469660769800105,0.013899912739064414,5032246.5773,2.043603671724527,0.2204342554833021,,15.431377078010033,1,1
000100.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,277.095,195.0,-82.095,cross_sectional_90d_median,0,-0.07669111347213163,-0.1047936947418148,9006773.4396,1.4590988952897292,0.682081713389264,,16.01348745663582,1,1
000410.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,47.4083,-34.6867,-82.095,cross_sectional_90d_median,0,0.2074856333780468,0.019455721955434553,1780177.062,1.3075373842031077,0.331928170743851,,14.39222339035486,1,0
000503.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,93.095,11.0,-82.095,cross_sectional_90d_median,0,0.14377338942626422,0.3120158201816442,757941.4133,1.6921376528169212,0.16579073892932342,,13.538361370476443,1,0
000505.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,11.594999999999999,-70.5,-82.095,cross_sectional_90d_median,0,0.07785303244998465,0.13622893854370643,485602.7677,0.9935412027282647,0.5896574090453447,,13.093146218258136,1,0
000510.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,81.02,-1.0749999999999997,-82.095,cross_sectional_90d_median,0,0.1032080624402052,0.06425245045506245,982543.5373,0.7554491704461636,0.12562656248037085,,13.797899934517309,1,0
000516.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,104.7081,22.613100000000003,-82.095,cross_sectional_90d_median,0,0.04522601094045653,0.020271937207902234,1052281.4739,1.4212085818809357,0.31717838112154273,,13.866471197233246,1,1
000536.SZ,guidance_initial,2024-06-30,2024-07-10,2024-07-11,104.47,22.375,-82.095,cross_sectional_90d_median,0,0.02097511414673581,0.4996740968482628,1175563.9413,2.2448016629164895,0.04865043688092319,,13.977258540463767,1,1
000009.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,8.25,-54.44,-62.69,cross_sectional_90d_median,0,0.02951770961985025,-0.050127556115143274,2305817.2847,1.630812389214008,0.4370820402989641,,14.65094574193643,1,0
000025.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,120.325,57.635000000000005,-62.69,cross_sectional_90d_median,0,0.06259521577649198,0.018307239709081005,702194.0033,1.265692987780733,0.2573870071038814,,13.461965002805325,1,1
000035.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,189.785,127.095,-62.69,cross_sectional_90d_median,0,-0.000927713528810264,-0.16215964079048384,1626250.3157,1.9474645572968625,0.6319914049168931,,14.301787502936428,1,1
000037.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,55.280649999999994,-7.40935,-62.69,cross_sectional_90d_median,0,-0.07019693115803848,-0.18835039870493436,606379.1716,0.3423730534119128,0.2766481312418735,,13.315260765095076,1,0
000050.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,128.285,65.595,-62.69,cross_sectional_90d_median,0,-0.0727418594682031,-0.08739986477448511,2037472.811,1.7036124322008848,1.337255950788981,,14.527220779713641,1,1
000403.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,192.69,130.0,-62.69,cross_sectional_90d_median,0,-0.05031215094946461,-0.3326391312683669,1241218.9861,1.2380190430581886,0.6466214031684449,,14.03160450800721,1,1
000506.SZ,guidance_initial,2024-06-30,2024-07-11,2024-07-12,95.9157,33.2257,-62.69,cross_sectional_90d_median,0,0.4551122983256077,0.5840521060660424,1614632.8686,0.1816544247992373,0.055064866412634084,,14.294618162852162,1,0
000029.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,149.5042,114.8175,-34.6867,cross_sectional_90d_median,0,0.07948566805779352,0.1630616662932963,2039506.56,1.2550817126666374,0.17711654268508678,,14.528218454209204,1,1
000039.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,141.6867,107.0,-34.6867,cross_sectional_90d_median,0,-0.07866630139183033,-0.11500894591938508,6524949.6659,1.0404370379442411,0.7100255609201931,,15.691143797104964,1,1
000045.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,54.4867,19.8,-34.6867,cross_sectional_90d_median,0,0.0068909461071353295,0.039853296048058866,615930.5684,1.6072474534949204,0.4837695321948624,,13.330889522526634,1,0
000070.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,117.93385,83.24715,-34.6867,cross_sectional_90d_median,0,0.058922014520100235,-0.07701022098011213,1870016.0665,2.055476350226638,0.08062825536581039,,14.44145758050509,1,1
000089.SZ,guidance_initial,2024-06-30,2024-07-12,2024-07-15,464.11335,409.67335,-54.44,cross_sectional_90d_median,0,0.02451765429078575,-0.09263118172437469,1402726.3442,1.0808359373125982,0.8250144377526607,,14.15392828959649,1,1
000155.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,67.2017,32.515,-34.6867,cross_sectional_90d_median,0,-0.05315933804137501,-0.07473892824040798,3127409.1713,2.1074932293360233,0.33482890243085783,,14.955715478951038,1,0
000409.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,146.1467,111.46,-34.6867,cross_sectional_90d_median,0,-0.01694869477141562,0.024654084827264035,757725.0646,1.7829186264494798,0.2118958320089844,,13.538075887219243,1,1
000423.SZ,guidance_initial,2024-06-30,2024-07-12,2024-07-15,91.44,37.0,-54.44,cross_sectional_90d_median,0,-0.08100028107611171,-0.038559035724408434,3582443.0719,0.6277752146123596,0.2885253469517297,,15.091555547951089,1,0
000426.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,592.8867,558.2,-34.6867,cross_sectional_90d_median,0,-0.15426683597974844,-0.23887922718633867,7945969.932,1.4046180991987915,0.11525783176966875,,15.888175431307236,1,1
000428.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,34.291700000000006,-0.3949999999999996,-34.6867,cross_sectional_90d_median,0,0.08139005353899383,-0.02325814354113189,404513.622,1.0758980644687788,0.3445543189883885,,12.910440691057042,1,0
000523.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,204.6867,170.0,-34.6867,cross_sectional_90d_median,0,0.009524436035983705,-0.06263105070443954,592856.3129,1.3624821207358235,0.3236664940445365,,13.292707343222878,1,1
000524.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,70.71170000000001,36.025,-34.6867,cross_sectional_90d_median,0,0.09991556195255479,-0.022326199921680716,723825.2848,1.225244503178812,0.3159757330637007,,13.49230532290864,1,0
000528.SZ,guidance_initial,2024-06-30,2024-07-13,2024-07-15,92.1867,57.5,-34.6867,cross_sectional_90d_median,0,-0.07985803982890943,0.024903951987261565,1967511.894,1.2075104300556225,0.9282465422816301,,14.492280304490492,1,0
000530.SZ,guidance_initial,2024-06-30,2024-07-12,2024-07-15,86.82,32.38,-54.44,cross_sectional_90d_median,0,0.06466403270793515,0.01398907091991515,510986.7792,1.5781651618374866,0.6227813414710096,,13.1440989964441,1,0
000338.SZ,guidance_initial,2024-06-30,2024-07-15,2024-07-16,50.394999999999996,50.0,-0.3949999999999996,cross_sectional_90d_median,0,-0.09619435762355258,-0.14866391160430753,23871968.043,0.912397930546977,0.3903505347802327,,16.988215443303428,1,0
000034.SZ,guidance_initial,2024-06-30,2024-07-17,2024-07-18,6.5,17.5,11.0,cross_sectional_90d_median,0,-0.039336109608448605,0.19130224757040953,2604893.4714,2.17000594837367,0.4225292601512655,,14.772902338437072,1,0
000089.SZ,guidance_initial,2024-09-30,2024-10-09,2024-10-10,100.81,100.81,0.0,fallback_zero,0,0.023472891446151802,0.004863356415964665,1402726.3442,0.6827674638466796,0.8250144377526607,,14.15392828959649,1,0
000403.SZ,guidance_initial,2024-09-30,2024-10-10,2024-10-11,65.0,65.0,0.0,fallback_zero,0,-0.037923906789898154,-0.025208075542441852,1241218.9861,0.9619263334506866,0.6466214031684449,,14.03160450800721,1,0
000422.SZ,guidance_initial,2024-09-30,2024-10-10,2024-10-11,98.54,98.54,0.0,fallback_zero,0,0.014492757534276424,-0.049001975990142,1731434.8615,1.1146730401352065,0.34051826880512137,,14.364461022423068,1,0
000423.SZ,guidance_initial,2024-09-30,2024-10-10,2024-10-11,45.0,45.0,0.0,fallback_zero,0,-0.05738918668703413,0.05874642788728092,3582443.0719,0.6543766731013401,0.2885253469517297,,15.091555547951089,1,0
000528.SZ,guidance_initial,2024-09-30,2024-10-12,2024-10-14,60.0,60.0,0.0,fallback_zero,0,-0.03903588873391126,-0.03483487048612693,1967511.894,0.8673131911060302,0.9282465422816301,,14.492280304490492,1,0
000426.SZ,guidance_initial,2024-09-30,2024-10-15,2024-10-16,74.43,139.43,65.0,cross_sectional_90d_median,0,0.026495376068758014,0.012046929766723597,7945969.932,1.231568512370151,0.11525783176966875,,15.888175431307236,1,0
000039.SZ,guidance_initial,2024-09-30,2024-10-19,2024-10-21,203.5,268.5,65.0,cross_sectional_90d_median,0,0.02805889610470609,-0.04709080270843724,6524949.6659,0.9304743941892416,0.7100255609201931,,15.691143797104964,1,0
000008.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,30.5785,30.5785,0.0,fallback_zero,0,0.049430632538809846,0.051173731209300785,733421.9744,1.1030567208734174,0.3996642820031174,,13.505476496537558,1,0
000020.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,102.36500000000001,102.36500000000001,0.0,fallback_zero,0,0.047971362022350625,-0.0340180574633928,450226.3509,0.89622983661878,0.09438058025180739,,13.017505737283402,1,1
000056.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,45.4182,45.4182,0.0,fallback_zero,0,0.12224239733756459,0.17152303105793965,221132.7771,1.0796407112617135,,,12.306518601448477,1,1
000089.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,6.33,6.33,0.0,fallback_zero,0,-0.0660694254062715,-0.02751569547766108,1402726.3442,0.6655163602425253,0.8250144377526607,,14.15392828959649,1,0
000421.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,152.615,152.615,0.0,fallback_zero,0,-0.08067904957573915,-0.07380247206693324,349244.7663,0.8869572631393743,0.7848061528802386,,12.76352829146648,1,1
000423.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,34.5,34.5,0.0,fallback_zero,0,-0.16557385918096115,0.011877085691758339,3582443.0719,0.6399247835878138,0.2885253469517297,,15.091555547951089,1,0
000530.SZ,guidance_initial,2024-12-31,2025-01-17,2025-01-20,132.885,132.885,0.0,fallback_zero,0,-0.028125091359844992,-0.01088939221762209,510986.7792,0.9835715843650009,0.6227813414710096,,13.1440989964441,1,1
000537.SZ,guidance_initial,2024-12-31,2025-01-18,2025-01-20,9.65,9.65,0.0,fallback_zero,0,-0.062367474053114394,0.017693737176354696,2070107.9243,0.8263806597537825,0.957670944263551,,14.543111301225442,1,0
000426.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,34.630750000000006,54.745000000000005,20.11425,cross_sectional_90d_median,0,-0.002897252193688464,0.039389300245334075,7945969.932,0.9705802882916004,0.11525783176966875,,15.888175431307236,1,0
000510.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,44.50075,64.615,20.11425,cross_sectional_90d_median,0,0.007185678431351832,0.6705799369562716,982543.5373,0.8998121054220608,0.12562656248037085,,13.797899934517309,1,1
000525.SZ,guidance_initial,2024-12-31,2025-01-21,2025-01-22,222.52075,242.635,20.11425,cross_sectional_90d_median,0,-0.12262233810933704,0.1258368771234376,766257.2221,0.1357751651940744,0.34372529474444025,,13.549273191440996,1,1
000523.SZ,guidance_initial,2024-12-31,2025-01-22,2025-01-23,18.955,26.945,7.99,cross_sectional_90d_median,0,0.04040511016834751,0.1951538964513123,592856.3129,0.9441409402540548,0.3236664940445365,,13.292707343222878,1,0
000536.SZ,guidance_initial,2024-12-31,2025-01-22,2025-01-23,21.725,29.715,7.99,cross_sectional_90d_median,0,0.27439889985078236,0.05146673934193158,1175563.9413,0.9094669447285175,0.04865043688092319,,13.977258540463767,1,0
000050.SZ,guidance_initial,2024-12-31,2025-01-23,2025-01-24,60.295,66.625,6.33,cross_sectional_90d_median,0,-0.008115069467905113,-0.0761045915312509,2037472.811,1.1621899889090825,1.337255950788981,,14.527220779713641,1,1
000078.SZ,guidance_initial,2024-12-31,2025-01-23,2025-01-24,30.05845,36.38845,6.33,cross_sectional_90d_median,0,-0.016337802247101612,-0.024086839750982764,1028769.1935,1.0171955515548987,0.17713536684734474,,13.843873687907516,1,0
000503.SZ,guidance_initial,2024-12-31,2025-01-23,2025-01-24,68.6042,74.9342,6.33,cross_sectional_90d_median,0,0.15262043143669188,0.09105296662261855,757941.4133,0.9868852500931284,0.16579073892932342,,13.538361370476443,1,1
000516.SZ,guidance_initial,2024-12-31,2025-01-23,2025-01-24,26.480400000000003,32.8104,6.33,cross_sectional_90d_median,0,0.19048722373035895,0.05287258888143734,1052281.4739,1.2316610674047863,0.31717838112154273,,13.866471197233246,1,0
000007.SZ,guidance_initial,2024-12-31,2025-01-24,2025-01-27,65.17500000000001,34.84,-30.335,cross_sectional_90d_median,0,-0.0992392107816385,0.024333691844477444,474287.3722,0.8527713175250491,0.03851516341983839,,13.069568687433659,1,1
000029.SZ,guidance_initial,2024-12-31,2025-01-25,2025-01-27,43.7731,15.28,-28.4931,cross_sectional_90d_median,0,0.03959074204532882,0.10146623282901379,2039506.56,0.8554573921431121,0.17711654268508678,,14.528218454209204,1,0
000039.SZ,guidance_initial,2024-12-31,2025-01-25,2025-01-27,640.4931,612.0,-28.4931,cross_sectional_90d_median,0,0.071545496883539,0.03242102659018617,6524949.6659,0.8412624471066816,0.7100255609201931,,15.691143797104964,1,1
000045.SZ,guidance_initial,2024-12-31,2025-01-25,2025-01-27,43.9231,15.430000000000001,-28.4931,cross_sectional_90d_median,0,-0.007900360318082429,-0.025624716342668587,615930.5684,0.9776553660089785,0.4837695321948624,,13.330889522526634,1,1
000069.SZ,guidance_initial,2024-12-31,2025-01-25,2025-01-27,5.2730999999999995,-23.22,-28.4931,cross_sectional_90d_median,0,-0.011357486941209345,-0.021313812088045128,1784382.2878,1.2801553754259287,1.9964064683569573,,14.394582856049345,1,0
000100.SZ,guidance_initial,2024-12-31,2025-01-25,2025-01-27,2.9930999999999983,-25.5,-28.4931,cross_sectional_90d_median,0,-0.08986268572482818,-0.1897674243618952,9006773.4396,1.021380942470154,0.682081713389264,,16.01348745663582,1,0
000401.SZ,guidance_initial,2024-12-31,2025-01-24,2025-01-27,69.61695,39.281949999999995,-30.335,cross_sectional_90d_median,0,-0.03272173405574835,0.004502900922457876,1270627.8383,0.8614539766640312,2.14638334406525,,14.055021697144841,1,1
000409.SZ,guidance_initial,2024-12-31,2025-01-24,2025-01-27,82.155,51.82,-30.335,cross_sectional_90d_median,0,0.12312194366804737,0.2174576117603291,757725.0646,0.9691065327969145,0.2118958320089844,,13.538075887219243,1,1
000524.SZ,guidance_initial,2024-12-31,2025-01-25,2025-01-27,145.0781,116.58500000000001,-28.4931,cross_sectional_90d_median,0,0.0282529905353351,0.2932693169120094,723825.2848,0.8054517380677717,0.3159757330637007,,13.49230532290864,1,1
000532.SZ,guidance_initial,2024-12-31,2025-01-24,2025-01-27,153.31,122.975,-30.335,cross_sectional_90d_median,0,0.16900243380644772,0.10369535671140187,475697.5092,1.2506344385427317,0.34223134839151265,,13.07253744633351,1,1
000010.SZ,guidance_initial,2024-12-31,2025-01-28,2025-02-05,133.5788,103.71000000000001,-29.8688,cross_sectional_90d_median,0,0.03004153719656115,-0.01449440461007341,469058.1351,1.135586648683537,0.06960298457597862,,13.058481995183676,1,1
000528.SZ,guidance_initial,2024-12-31,2025-01-28,2025-02-05,87.3688,57.5,-29.8688,cross_sectional_90d_median,0,-0.0028427119560664182,-0.1190388270713373,1967511.894,0.7334562848889279,0.9282465422816301,,14.492280304490492,1,1
000523.SZ,guidance_upward_revision,2024-12-31,2025-03-14,2025-03-17,561.255,588.2,26.945,prior_guidance_same_period,1,0.09014061775766037,0.05147274443749356,592856.3129,0.995444651138075,0.3236664940445365,,13.292707343222878,1,1
000060.SZ,guidance_initial,2024-12-31,2025-03-28,2025-03-31,79.66655,52.67,-26.99655,cross_sectional_90d_median,0,-0.04517482409904799,-0.07550377226984605,2908967.96,0.7912379067755191,0.6521455588887439,,14.883308923322492,1,1
000089.SZ,guidance_initial,2025-03-31,2025-04-11,2025-04-14,67.53999999999999,67.53999999999999,0.0,fallback_zero,0,0.01057387352119399,-0.0011688355527582394,1402726.3442,0.8213787640488105,0.8250144377526607,,14.15392828959649,1,0
000528.SZ,guidance_initial,2025-03-31,2025-04-12,2025-04-14,30.0,30.0,0.0,fallback_zero,0,-0.1112527758522508,-0.12996033154648623,1967511.894,1.0145857505431837,0.9282465422816301,,14.492280304490492,1,0
000531.SZ,guidance_initial,2025-03-31,2025-04-12,2025-04-14,199.5,199.5,0.0,fallback_zero,0,0.05225893896090961,0.12087235030593649,695656.0898,0.9502601110547186,0.9697439875872771,,13.452610693346562,1,0
000062.SZ,guidance_initial,2025-03-31,2025-04-15,2025-04-16,84.0,84.0,0.0,fallback_zero,0,0.033611219079055114,-0.013476644199813714,2993392.4796,1.0988383264955008,0.2249061017025392,,14.911917910746908,1,0
000039.SZ,guidance_initial,2025-03-31,2025-04-16,2025-04-17,473.5,557.5,84.0,cross_sectional_90d_median,0,0.029830508413686972,-0.027640793578455856,6524949.6659,0.8689986566559609,0.7100255609201931,,15.691143797104964,1,0
000514.SZ,guidance_initial,2025-06-30,2025-07-04,2025-07-07,708.0,708.0,0.0,fallback_zero,0,0.1902738457550322,0.06844237234964673,405010.0632,1.310980155573526,0.9363295880149812,,12.911667193187391,1,1
000037.SZ,guidance_initial,2025-06-30,2025-07-08,2025-07-09,36.59365,36.59365,0.0,fallback_zero,0,-0.14970853711638765,-0.35627822041506735,606379.1716,1.0872233588354818,0.2766481312418735,,13.315260765095076,1,1
000029.SZ,guidance_initial,2025-06-30,2025-07-09,2025-07-10,1722.935,1722.935,0.0,fallback_zero,0,0.057904321454238565,0.36047699181526305,2039506.56,1.096128064044065,0.17711654268508678,,14.528218454209204,1,1
000100.SZ,guidance_initial,2025-06-30,2025-07-10,2025-07-11,91.0,91.0,0.0,fallback_zero,0,-0.026398737103218464,-0.1605176482728459,9006773.4396,1.1041257355603884,0.682081713389264,,16.01348745663582,1,1
000421.SZ,guidance_initial,2025-06-30,2025-07-12,2025-07-14,201.305,292.305,91.0,cross_sectional_90d_median,0,-0.02997529753424565,-0.1946056465608182,349244.7663,1.1336044080933243,0.7848061528802386,,12.76352829146648,1,1
000520.SZ,guidance_initial,2025-06-30,2025-07-12,2025-07-14,20.0,111.0,91.0,cross_sectional_90d_median,0,-0.06021505602520259,-0.22743266924755953,426087.1346,1.1139663558258506,0.09452421237700037,,12.96239914565034,1,0
000531.SZ,guidance_initial,2025-06-30,2025-07-12,2025-07-14,46.5,137.5,91.0,cross_sectional_90d_median,0,-0.06316296356384797,-0.2060642040039014,695656.0898,1.0767942712828207,0.9697439875872771,,13.452610693346562,1,1
000006.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,25.09409999999999,76.87809999999999,51.784,cross_sectional_90d_median,0,0.14623241493860958,0.5855086122008328,1268995.3432,1.20147911206376,0.4224935569732562,,14.05373607702864,1,0
000010.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,4.241000000000007,56.025000000000006,51.784,cross_sectional_90d_median,0,0.2427200112742675,-0.01479141676374157,469058.1351,1.045878888532319,0.06960298457597862,,13.058481995183676,1,0
000011.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,5.610999999999997,57.394999999999996,51.784,cross_sectional_90d_median,0,0.1592564859079347,-0.051098393232991784,500026.4582,0.9875611058619794,0.6789327177676692,,13.122416292404305,1,0
000016.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,8.6787,60.4627,51.784,cross_sectional_90d_median,0,0.039467360380575384,-0.08838710517977232,792214.0392,1.8104896428030879,0.1597597213790459,,13.582586885800351,1,0
000017.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,145.546,197.32999999999998,51.784,cross_sectional_90d_median,0,0.014726681616975077,-0.002017366418477131,474848.4188,1.1709511640104322,0.07882208279471577,,13.070750913771905,1,1
000031.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,75.71485000000001,127.49885,51.784,cross_sectional_90d_median,0,0.018099809051581896,-0.054418165667793415,1243030.8683,1.2255232905272135,0.8151952392598028,,14.033063203893265,1,1
000042.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,93.936,145.72,51.784,cross_sectional_90d_median,0,0.03440880368792984,-0.17647631705283118,592364.5448,1.1635794260966599,0.5564830272676684,,13.29187750948341,1,1
000050.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,90.101,141.885,51.784,cross_sectional_90d_median,0,0.06291367911864074,-0.07154647453181583,2037472.811,1.2840530444866158,1.337255950788981,,14.527220779713641,1,1
000066.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,77.27600000000001,129.06,51.784,cross_sectional_90d_median,0,0.05592077992694952,0.023844589218161148,5032246.5773,1.1496647786418694,0.2204342554833021,,15.431377078010033,1,1
000070.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,258.64885000000004,310.43285000000003,51.784,cross_sectional_90d_median,0,0.14322964781841224,0.12827113683673952,1870016.0665,0.6610173327680429,0.08062825536581039,,14.44145758050509,1,1
000158.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,10.820300000000003,62.6043,51.784,cross_sectional_90d_median,0,0.03478885878108259,-0.10897468752902927,2850333.6135,1.8918537308627976,0.18962019075791192,,14.862946602762575,1,0
000166.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,50.276,102.06,51.784,cross_sectional_90d_median,0,0.007689712518902914,-0.09109182476147902,11893973.666,1.2738989424044191,0.9382623381497466,,16.29154241518872,1,1
000401.SZ,guidance_initial,2025-06-30,2025-07-15,2025-07-16,29.609500000000004,81.3935,51.784,cross_sectional_90d_median,0,0.048613927939459706,-0.043492348885049235,1270627.8383,0.9962857240717309,2.14638334406525,,14.055021697144841,1,1
