ts_code,ann_date,end_date,period_end,event_trade_date,event_type,event_subtype,event_value_np,event_value_eps,event_value_yoy,event_source,type,p_change_min,p_change_max,net_profit_min,net_profit_max,first_ann_date,summary,change_reason,guidance_yoy_midpoint,forecast_profit_mid,revision_magnitude,source_endpoint,name,industry,list_date,perf_summary,update_flag,event_id,expectation_source,matched_report_date,matched_report_count,matched_broker_count,report_rc_match_quality,expected_np,expected_eps,expected_target_price,expected_rating,text_over_expectation_fraction,revision_magnitude_np,revision_magnitude_eps,target_price_change,upward_revision_count,downward_revision_count,analyst_count,fraction_upgraded,forecast_surprise_raw,forecast_surprise_pct,express_surprise_raw,express_surprise_pct,final_surprise_raw,final_surprise_pct,main_surprise_raw,main_surprise_pct,surprise_family,main_surprise_std,event_day_ret,event_day_vol,list_trade_day_idx,event_trade_day_idx,listed_days,turnover20
000524.SZ,2020-10-30,2020-09-30,2020-09-30,2020-11-02,formal_release,release,-161635335.13,-0.22,-202.42,fina_indicator,,,,,,,,,,,,fina_indicator,岭南控股,旅游服务,1993-11-18,,,525,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.01692708333333337,44931.71,0,199,199,1.364165
000525.SZ,2020-10-30,2020-09-30,2020-09-30,2020-11-02,formal_release,release,28936161.01,0.165,-88.99,fina_indicator,,,,,,,,,,,,fina_indicator,红太阳,农药化肥,1993-10-28,,,526,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.03176795580110503,68888.67,0,199,199,1.05802
000531.SZ,2020-10-30,2020-09-30,2020-09-30,2020-11-02,formal_release,release,738990332.75,1.1192,144.26,fina_indicator,,,,,,,,,,,,fina_indicator,穗恒运Ａ,火力发电,1994-01-06,,,527,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.012048192771084487,32640.17,0,199,199,0.57295
000534.SZ,2020-10-31,2020-09-30,2020-09-30,2020-11-02,formal_release,release,20627159.68,0.1415,-47.63,fina_indicator,,,,,,,,,,,,fina_indicator,万泽股份,生物制药,1994-01-10,,,528,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.006979062811565351,61280.31,0,199,199,0.65322
000537.SZ,2020-10-30,2020-09-30,2020-09-30,2020-11-02,formal_release,release,1887089337.13,1.03,-22.71,fina_indicator,,,,,,,,,,,,fina_indicator,绿发电力,新型电力,1993-12-10,,,529,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.019077901430842648,79716.29,0,199,199,1.4820799999999998
000538.SZ,2020-10-30,2020-09-30,2020-09-30,2020-11-02,formal_release,release,3184876828.73,3.33,33.92,fina_indicator,,,,,,,,,,,,fina_indicator,云南白药,中成药,1993-12-15,,,530,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.023115773115773064,71685.76,0,199,199,0.89398
000420.SZ,2021-01-09,2020-12-31,2020-12-31,2021-01-11,preannouncement,initial,-28800.0,,-416.79,forecast_vip,首亏,-427.79,-405.79,-29800.0,-27800.0,2021-01-09,预计净利润-29800~-27800万,"本年度业绩预计同比下降,具体原因如下:公司产品畅销国内外,2020年受全球疫情影响,尤其国外疫情超预期发展,产品产销率明显低于正常水平,虽然第四季度产销率有所回升但全年毛利率较2019年同期有所下降.因此,公司2020年经营业绩为亏损.",-416.79,-28800.0,,forecast_vip,吉林化纤,化纤,1996-08-02,,,532,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.04255319148936165,295448.0,0,248,248,0.731735
000100.SZ,2021-01-12,2020-12-31,2020-12-31,2021-01-13,preannouncement,initial,433000.0,,65.0,forecast_vip,预增,60.0,70.0,420000.0,446000.0,2021-01-12,预计净利润420000-446000万,（一）TCL华星保持满销满产，持续优化产品结构，运营效率保持业内领先，全年营业收入同比增长超过35%，净利润同比增长超过140%。其中大尺寸显示业务受益于产业回暖，主要产品价格自2020年第三季度持续上涨，大尺寸业务净利润同比增长超6倍；小尺寸面板线体受所在地区疫情带来的生产性物流及人员复工的问题，对业绩产生阶段性影响。（二）公司收购苏州三星电子液晶显示科技有限公司60%股权及苏州三星显示有限公司100%股权的事项正在按计划推进，尚未完成交割，预计2021年将带来业务收入增长和效益贡献。三）公司产业金融及投资业务板块保持稳健增长，投资收益良好。（四）公司2020年资产处置带来的一次性重组收益较2019年大幅减少。（五）公司完成对天津中环电子信息集团有限公司100%股权的收购，第四季度已将其纳入本公司合并报表范围。公司将继续扩大半导体显示产业竞争优势，并把握半导体产业及新能源产业先发优势及历史性机遇，上坡加油，提升中国先进制造业核心竞争力，迈向全球领先。,65.0,433000.0,,forecast_vip,TCL科技,元器件,2004-01-30,,,533,report_rc,2020-12-15,41,7,strict,337474.9445,0.245,498042.0,推荐,0.0,0.0,-0.008000000000000007,0.0,0.0,0.0,1.0,0.0,95525.05550000002,0.28305821530404024,,,,,95525.05550000002,0.28305821530404024,forecast,1.1160128182419786,0.07441860465116279,12812563.88,0,250,250,3.58871
000006.SZ,2021-01-14,2020-12-31,2020-12-31,2021-01-15,express,release,863913543.66,0.6399,801163074.41,express_vip,,,,,,,,,,,,express_vip,深振业Ａ,区域地产,1992-04-27,,0.0,534,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,express,,-0.005639097744360999,82086.07,0,252,252,0.663305
000050.SZ,2021-01-14,2020-12-31,2020-12-31,2021-01-15,preannouncement,initial,155000.0,,86.89,forecast_vip,预增,74.83,98.95,145000.0,165000.0,2021-01-14,预计净利润145000-165000万,"公司通过技术创新加速产品升级,持续优化产品结构,不断加大高附加值产品出货占比,在突发新型冠状病毒肺炎疫情给产业链发展带来挑战的情况下,公司尽最大努力确保交付,叠加5G推进驱动,公司抢抓市场机遇,主要产品需求旺盛,同时不断深化成本改善力度,有效提升了经营质量和盈利水平.",86.89,155000.0,,forecast_vip,深天马Ａ,元器件,1995-03-15,,,535,report_rc,2020-11-25,9,3,strict,157705.475,0.67,172000.0,买入,0.0,0.0,-0.14,0.0,0.0,0.0,1.0,0.0,-2705.475000000006,-0.017155238269311864,,,,,-2705.475000000006,-0.017155238269311864,forecast,0.6271684317622284,-0.04090354090354076,451822.34,0,252,252,1.253525
000301.SZ,2021-01-15,2020-12-31,2020-12-31,2021-01-18,preannouncement,initial,34250.0,,-78.775,forecast_vip,预减,-82.34,-75.21,28500.0,40000.0,2021-01-15,预计净利润28500-40000万,"报告期内,公司积极调整产品结构,推进重大项目建设,加快产业一体化进程,各项业务正常开展.本期业绩下滑主要系2020年蔓延全球的新冠肺炎疫情对宏观经济造成巨大冲击,特别是前三季度,化纤石化行业下游需求下降明显,叠加石油价格剧烈波动的影响,行业景气度下滑,公司产品和原材料价差收窄,盈利空间被压缩.随着新冠疫苗顺利研发并上市,新冠疫情预计能得到有效控制,下游行业需求将保持稳定态势,公司经营业绩亦将有所改善或恢复.同时2021年公司再生纤维等差别化功能性长丝,年产240万吨PTA二期等项目将逐步投产,尤其随着盛虹炼化(连云港)有限公司1600万吨炼化一体化项目建成并投料试车,公司将形成“原油炼化-PX/乙二醇-PTA-聚酯-化纤”全产业链一体化经营的经营格局,进一步增强公司未来的盈利能力和抗风险能力.公司于2018年8月完成非公开发行股份购买江苏国望高科纤维有限公司(以下简称“国望高科”)100%股权交易.根据公司与江苏盛虹科技股份有限公司(以下简称“盛虹科技”)签署的《业绩承诺及补偿协议》及其补充协议,盛虹科技承诺:1,国望高科2018年度实现的扣除非经常性损益之后的净利润不低于124,412万元;2,国望高科2018年度与2019年度累计实现的扣除非经常性损益之后的净利润不低于261,111万元;3,国望高科2018年度,2019年度与2020年度累计实现的扣除非经常性损益之后的净利润不低于405,769万元.2018年度,2019年度,国望高科实现的扣除非经常性损益后归属于母公司股东的净利润分别为143,464.38万元,120,392.01万元,2018年度,2019年度的承诺净利润均已实现,完成率为101.05%.2020年蔓延全球的新冠肺炎疫情对涤纶长丝行业经营环境产生一系列不利影响,国望高科业绩亦有所下滑.经公司财务部门初步预测,国望高科2020年度预计实现扣除非经常性损益后归属于母公司股东的净利润4.5亿元-5.5亿元,而按照《业绩承诺及补偿协议》及其补充协议约定,如完成2018年度,2019年度与2020年度累计业绩承诺,国望高科2020年度实现扣除非经常性损益后归属于母公司股东的净利润应不低于141,912.61万元.",-78.775,34250.0,,forecast_vip,东方盛虹,化纤,2000-05-29,,,536,report_rc,2020-12-06,7,2,strict,63000.0,0.13,74100.0,无,0.0,,,,0.0,0.0,1.0,0.0,-28750.0,-0.45634920634920634,,,,,-28750.0,-0.45634920634920634,forecast,-0.0879810837446285,0.10026155187445496,1552509.97,0,253,253,3.43622
000536.SZ,2021-01-15,2020-12-31,2020-12-31,2021-01-18,preannouncement,initial,70000.0,,127.05499999999999,forecast_vip,扭亏,123.19,130.92,60000.0,80000.0,2021-01-15,预计净利润60000-80000万,"1,报告期内,公司为了优化资产结构,聚焦优势业务,进一步提升公司核心竞争力,出售全资子公司华映光电股份有限公司100%股权,该事项对公司合并报表利润影响金额约为14.62亿元;报告期内,公司控股子公司福建华佳彩有限公司收到莆田市人民政府协议补助款3亿元;上述事项属于非经常性损益,对本报告期公司合并报表利润影响金额约为17.62亿元.2,报告期内,公司业务调整,转型效果显著,预计营业收入17亿元-23亿元,较上年同期增长15.32%-56.02%.",127.05499999999999,70000.0,,forecast_vip,华映科技,元器件,1993-11-26,,,537,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.024691358024691357,327188.6,0,253,253,1.9354399999999998
000401.SZ,2021-01-20,2020-12-31,2020-12-31,2021-01-21,preannouncement,initial,287000.0,,6.27,forecast_vip,略增,4.42,8.12,282000.0,292000.0,2021-01-20,预计净利润282000-292000万,"2020年度,面对新冠肺炎疫情及水泥,熟料价格下降带来的不利影响,公司积极主动作为,进一步提升管理效能,积极推进生产企业“培优”,运营质量持续提升;持续加强成本及费用管控,单位产品生产成本及费用同比下降;强化战略营销的实施,市场基础进一步夯实,结构进一步优化,水泥,熟料销量同比提升.公司归属于上市公司股东的净利润同比上升.报告期,按照会计核算口径,公司水泥和熟料销量约为10,700万吨,同比增加约11%.",6.27,287000.0,,forecast_vip,金隅冀东,水泥,1996-06-14,,,538,report_rc,2020-12-19,12,1,strict,331495.3185,2.46,767700.0,无,0.0,,,,0.0,0.0,1.0,0.0,-44495.318499999994,-0.1342260841007925,,,,,-44495.318499999994,-0.1342260841007925,forecast,0.4365393139663048,0.000693962526023606,135669.87,0,256,256,1.192955
000037.SZ,2021-01-21,2020-12-31,2020-12-31,2021-01-22,preannouncement,initial,6400.0,,157.02,forecast_vip,预增,157.02,157.02,6400.0,6400.0,2021-01-21,预计净利润6400万,"公司本期业绩较上年同期发生上述变化的主要原因为:1,公司天然气采购成本比上年同期有所下降;2,本期电力市场化交易收益比上年同期有所提升;3,公司转让深南电(东莞)唯美电力有限公司70%股权取得投资收益3,353万元人民币(属于非经常性损益);4,公司期末进行资产减值测试后计提各项资产减值准备约3,900万元.",157.02,6400.0,,forecast_vip,深南电A,火力发电,1994-07-01,,,539,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,0.001006036217303885,108454.91,0,257,257,1.9474550000000002
000045.SZ,2021-01-21,2020-12-31,2020-12-31,2021-01-22,preannouncement,initial,3700.0,,88.00999999999999,forecast_vip,预增,52.44,123.58,3000.0,4400.0,2021-01-21,预计净利润3000-4400万,"报告期内,归属于上市公司股东的净利润较上年同期有较大幅度增长,主要得益于2020年二至四季度偏光片市场形势持续向好,子公司深圳市盛波光电科技有限公司对产品订单结构调整效果显著,产能提升,平均毛利水平提高,偏光片业务于本年度实现扭亏为盈.报告期内,公司预计非经常性损益对归属于上市公司股东的净利润的影响金额约为1,743万元,主要为政府补助收入.",88.00999999999999,3700.0,,forecast_vip,深纺织Ａ,元器件,1994-08-15,,,540,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.02071823204419898,29401.01,0,257,257,0.67633
000157.SZ,2021-01-21,2020-12-31,2020-12-31,2021-01-22,preannouncement,initial,725000.0,,65.85,forecast_vip,预增,60.13,71.57,700000.0,750000.0,2021-01-21,预计净利润700000-750000万,"1,国内基建,新能源等下游行业需求保持高景气,“两新一重”相关项目拓展工程机械行业空间.产品更新换代和安全环保升级成为拉动设备需求的重要引擎,公司核心板块产品订单和销量持续高增长.公司新兴板块在产品创新,商业模式,市场布局,服务网络等方面全面发力,产品销量节节攀升,市场地位显著提升;公司深耕智慧农业发展,加大智能农机研发力度,创新上下游合作模式,不断推出智能新产品,销量和利润率均同比改善.2,公司以互联网思维做企业,以极致思维做产品.体制机制变革充分激发销售队伍活力,提升客户服务能效,混凝土泵车,塔式起重机,工程起重机等系列4.0/4.0A产品市场竞争力进一步加强;挖掘机械和高空作业平台等战略业务形成市场突破,取得阶段性成果.3,公司在坚持高质量经营战略,严控业务风险的同时,继续强化供应链管理和保障,不断提升智能制造水平,同时严控各项费用支出,随着销售规模增长,平均生产成本和费用率同比显著下降.",65.85,725000.0,,forecast_vip,中联重科,工程机械,2000-10-12,,,541,report_rc,2020-12-16,62,11,strict,657419.5,0.83,768200.0,增持,0.0,29500.0,0.040000000000000036,,1.0,0.0,1.0,1.0,67580.5,0.10279661616365197,,,,,67580.5,0.10279661616365197,forecast,0.8224887613125607,0.006024096385542244,1599110.92,0,257,257,2.733885
000530.SZ,2021-01-21,2020-12-31,2020-12-31,2021-01-22,preannouncement,initial,1800.0,,-79.80000000000001,forecast_vip,预减,-82.04,-77.56,1600.0,2000.0,2021-01-21,预计净利润1600-2000万,"2020年度,公司净利润同比明显下降,主要原因如下:1,上年同期存在金额较大的非经常性收益,具体如下:(1)公司所持国泰君安公允价值变动自2019年1月1日起计入当期损益,其正向变动给公司2019年度带来净收益约4,233万元;(2)“18大冷EB”持有人在2019年累计换股838.89万股,增加2019年度净收益约4,057万元.2,本报告期存在金额较大的非经常性损失,具体如下:公司所持国泰君安公允价值负向变动,给公司2020年度带来净损失约1,053万元.3,2020年度,公司聚焦冷热主业,深耕细分市场,主营业务有所改善,但公司联营公司实现利润减少,公司获得投资收益相应减少.",-79.80000000000001,1800.0,,forecast_vip,冰山冷热,机械基件,1993-12-08,,,542,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.04582210242587603,125081.0,0,257,257,5.45945
000009.SZ,2021-01-22,2020-12-31,2020-12-31,2021-01-25,preannouncement,initial,71500.0,,137.435,forecast_vip,预增,115.85,159.02,65000.0,78000.0,2021-01-22,预计净利润65000-78000万,预计公司2020年度归属于上市公司股东的净利润较上年同期上升，主要系公司优化资产结构处置下属子公司带来较大的投资收益，以及本期证券、股权投资收益及公允价值变动收益增加。公司本期处置子公司投资收益约为4亿元，证券、股权投资收益及公允价值变动收益约为5亿元，属于非经常性损益。,137.435,71500.0,,forecast_vip,中国宝安,电气设备,1991-06-25,,,543,report_rc,2020-07-13,2,1,strict,34000.0,0.13,,增持,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,37500.0,1.1029411764705883,,,,,37500.0,1.1029411764705883,forecast,2.4510468694016296,-0.02853437094682232,872757.28,0,258,258,2.47755
000014.SZ,2021-01-23,2020-12-31,2020-12-31,2021-01-25,preannouncement,initial,340.0,,-83.87,forecast_vip,预减,-85.77,-81.97,300.0,380.0,2021-01-23,预计净利润300-380万,"报告期内业绩变动主要原因:1.受2020年新冠疫情影响,项目销售不及预期,为提高销售量,公司加大销售推广力度,销售费用同比增加;2.子公司长沙深业置业有限公司部分项目土地增值税清算,税金同比增加.",-83.87,340.0,,forecast_vip,沙河股份,全国地产,1992-06-02,,,544,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.05465838509316778,45202.03,0,258,258,1.7287199999999998
000049.SZ,2021-01-22,2020-12-31,2020-12-31,2021-01-25,preannouncement,initial,66000.0,,31.424999999999997,forecast_vip,略增,25.45,37.4,63000.0,69000.0,2021-01-22,预计净利润63000-69000万,"1,报告期内公司以现金方式收购少数股东权益,惠州电池和惠州蓝微自2020年8月份起成为公司全资子公司;2,报告期内公司智能穿戴,电动工具,笔记本等锂电池业务增长较好.",31.424999999999997,66000.0,,forecast_vip,德赛电池,电气设备,1995-03-20,,,545,report_rc,2020-12-23,5,1,strict,58015.367,2.8,85200.0,买入,0.0,,,,0.0,0.0,1.0,0.0,7984.633000000002,0.13762962147597899,,,,,7984.633000000002,0.13762962147597899,forecast,0.8792081351729659,-0.005701254275940704,137998.74,0,258,258,4.382905
000063.SZ,2021-01-23,2020-12-31,2020-12-31,2021-01-25,express,release,4366642000.0,0.95,5147877000.0,express_vip,,,,,,,,,,,,express_vip,中兴通讯,通信设备,1997-11-18,,0.0,546,report_rc,2021-01-24,63,14,strict,591240.5755,1.2825000000000002,782075.0,强烈推荐,0.0,-176922.84100000001,-0.3800000000000001,,0.0,1.0,1.0,0.0,,,4366050759.4245,7384.558740293189,,,4366050759.4245,7384.558740293189,express,-1.14303359284331,0.05371900826446274,1466259.85,0,258,258,3.34303
000159.SZ,2021-01-22,2020-12-31,2020-12-31,2021-01-25,preannouncement,initial,8000.0,,163.02,forecast_vip,预增,113.7,212.34,6500.0,9500.0,2021-01-22,预计净利润6500-9500万,公司2020年度业绩较上年同期增加的主要原因为:以权益法核算长期股权投资收益较上年同期增加约5100万元;属非经常性损益的证券投资净收益较上年同期增加约3800万元.,163.02,8000.0,,forecast_vip,国际实业,石油贸易,2000-09-26,,,547,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.022608695652173938,244941.77,0,258,258,6.238020000000001
000027.SZ,2021-01-25,2020-12-31,2020-12-31,2021-01-26,preannouncement,initial,395000.0,,132.185,forecast_vip,预增,117.49,146.88,370000.0,420000.0,2021-01-25,预计净利润370000-420000万,"1.公司2020年业绩同比上升的主要原因是：（1）报告期内，确认南油工业小区拆迁补偿款约19.51亿元，营业外收入大幅增加；（2）报告期内，受燃料成本降低的影响，火力发电主营业务利润同比上升；因新项目投产，固废处理项目利润同比增加；（3）投资收益同比增加，主要为联营企业盈利情况较好；（4）去年同期受广深沙角B关停的影响，计提资产减值损失4.24亿元，本年资产减值损失大幅下降。2.2020年非经常性损益对归属于上市公司股东的净利润的影响金额预计约为217,400万元。",132.185,395000.0,,forecast_vip,深圳能源,火力发电,1993-09-03,,,548,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,0.001700680272108901,237152.95,0,259,259,1.0537699999999999
000400.SZ,2021-01-26,2020-12-31,2020-12-31,2021-01-27,preannouncement,initial,73300.0,,55.78,forecast_vip,预增,50.04,61.52,70600.0,76000.0,2021-01-26,预计净利润70600-76000万,"报告期内,公司强化经营管理,主营业务收入平稳增长,盈利能力持续提升,产品毛利率稳步提高,带动业绩增长.",55.78,73300.0,,forecast_vip,许继电气,电气设备,1997-04-18,,,549,report_rc,2020-12-13,3,1,strict,74616.221,0.74,100155.0,无,0.0,,,,0.0,0.0,1.0,0.0,-1316.221000000005,-0.01763987752743475,,,,,-1316.221000000005,-0.01763987752743475,forecast,0.6263792826485522,0.010137581462708045,103263.88,0,260,260,1.7317150000000001
000513.SZ,2021-01-26,2020-12-31,2020-12-31,2021-01-27,preannouncement,initial,172631.0,,32.5,forecast_vip,略增,25.0,40.0,162859.0,182403.0,2021-01-26,预计净利润162859-182403万,"公司2020年度经营业绩与上年同期相比同向上升的主要原因是:1,2020年,公司部分处方药产品因受疫情影响销售未达预期,但由于化学制剂主要产品注射用艾普拉唑钠销售同比上年快速大幅增长,注射用醋酸亮丙瑞林微球,盐酸哌罗匹隆片,马来酸氟伏沙明片销售同比去年实现持续较大增长;中药制剂主要产品抗病毒颗粒受益疫情,销售同比上年大幅增长;加之新型冠状病毒抗体检测试剂产品实现新增销售,为公司整体业绩的稳步增长提供了重要支持.2,收到的政府补助同比增长以及出售江苏尼科医疗器械有限公司股权实现投资收益增加.",32.5,172631.0,,forecast_vip,丽珠集团,化学制药,1993-10-28,,,551,report_rc,2021-01-26,18,3,strict,168100.0,1.79,226200.0,跑赢行业,0.0,0.0,-0.010000000000000009,0.0,0.0,0.0,3.0,0.0,4531.0,0.026954193932183224,,,,,4531.0,0.026954193932183224,forecast,0.6989928222612423,-0.011951156144453079,93048.3,0,260,260,1.3514599999999999
000531.SZ,2021-01-26,2020-12-31,2020-12-31,2021-01-27,preannouncement,initial,77000.0,,87.5,forecast_vip,预增,75.0,100.0,72000.0,82000.0,2021-01-23,预计净利润72000-82000万,"1,本报告期参股公司越秀金控经营业绩同比大幅上升,公司按权益法确认的投资收益同比大幅增加,其中影响非经常性损益的投资收益预计为3.46亿元.2,本报告期控股子公司恒建投公司开发的锦泽园交楼结转收入,使得房地产收益同比增长.",87.5,77000.0,,forecast_vip,穗恒运Ａ,火力发电,1994-01-06,,,552,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,forecast,,-0.036446469248291424,61966.58,0,260,260,0.679975
