ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag,guidance_yoy_midpoint,name,industry,list_date,event_trade_date,prev_mid_same_period,prev_low_same_period,prev_high_same_period,is_upward_revision,consensus_source,analyst_consensus_yoy_proxy,ES_main,consensus_proxy_v2,consensus_source_v2,quarter,firm_hist_mid,ind_q,ind_hist_mid,ES_raw_v2,firm_es_mad,ES_scale,ES_std_unclipped,ES_std,event_type,positive_revision_dummy
000665.SZ,2026-01-24,2025-12-31,续亏,-44.28,-12.82,-114650.0,-89650.0,-79462.53,2026-01-24,预计:净利润-114650--89650,一是公司为应对激烈市场竞争，采取了一系列拓展市场的优惠政策，使得用户ARPU值有所下降，造成公司利润贡献高的电视业务收入、宽带业务收入相应下降；二是公司作为重资产企业主要成本如人工成本、折旧摊销等固定成本具有刚性，不会因业务下降而同比例下降，成本下降空间有限，公司成本压降无法弥补收入下滑及刚性成本支出对利润的影响；三是根据《企业会计准则第8号——资产减值》，基于谨慎性原则，公司对收购武汉广电网络投资有限公司100%股权拟计提商誉减值，商誉减值准备实际计提金额尚需根据评估机构的评估报告及会计师事务所审计数据确定。,0,-28.55,湖北广电,影视音像,1996-12-10,2026-01-26,,,,False,cross_sectional_90d_median,42.82,-71.37,-0.8524999999999996,firm_hist_mid_same_q,4,-0.8524999999999996,影视音像_4,6.725,-27.6975,20.443098437499998,30.308937743437497,-0.9138393511002237,-0.9138393511002237,guidance_initial,0
000670.SZ,2026-01-23,2025-12-31,续亏,-56.5263,-11.3435,-9700.0,-6900.0,-6197.04,2026-01-23,预计:净利润-9700--6900,公司2025年度归属于上市公司股东的净利润为负值，主要原因系受市场影响，分销业务部分产品销售价格下降、新产品线目前处于开拓状态，毛利较低，从而导致整体毛利率下滑；公司实施上市公司股权激励计划确认股份支付费用、大股东资助款及对外融资确认财务利息费用、公司计提商誉减值准备等原因所致。,0,-33.9349,盈方微,元器件,1996-12-17,2026-01-26,,,,False,cross_sectional_90d_median,48.254999999999995,-82.1899,-202.38473749999997,firm_hist_mid_same_q,4,-202.38473749999997,元器件_4,-12.702125,168.44983749999997,306.07000781249997,453.7793935828124,0.37121526424989315,0.37121526424989315,guidance_initial,0
000688.SZ,2026-01-24,2025-12-31,扭亏,988.2628,1094.8543,100000.0,112000.0,-11257.93,2026-01-24,预计:净利润100000-112000,1、公司完成国城实业60%股权的收购，根据《企业会计准则》的相关规定，相关数据纳入公司合并报表。国城实业2025年度预计实现净利润11-12亿元。2、公司完成对赤峰宇邦矿业有限公司65%股权的出售并确认相应的投资收益，影响归属于上市公司股东的净利润约6.58亿元。3、公司全资子公司内蒙古国城钛业有限公司所处钛白粉行业产品销售价格处于低位，对公司净利润产生较大影响。,1,1041.55855,国城矿业,铅锌,1997-01-20,2026-01-26,,,,False,cross_sectional_90d_median,42.82,998.7385499999999,-111.268825,firm_hist_mid_same_q,4,-111.268825,铅锌_4,59.0925,1152.827375,346.02303958333334,513.01375848625,2.2471665836051815,2.2471665836051815,guidance_initial,0
000701.SZ,2026-01-24,2025-12-31,扭亏,101.8481,101.8481,1500.0,1500.0,-81164.08,2026-01-24,预计:净利润1500,公司预计二〇二五年度业绩变动主要原因：报告期内，公司供应链业务聚焦有色金属和黑色大宗商品领域，积极推进业务转型升级与提质增效，在深化与优质战略合作伙伴合作的同时，持续完善风险管控体系，增强业务稳定性与抗风险能力，实现利润同比增加；公司光电等业务受宏观经济波动及行业周期性调整影响，经营业绩持续承压。未来公司将进一步优化资源配置，加强成本管控，提升经营质量。此外，公司参与西安迈科金属国际集团有限公司等二十六家公司实质合并重整投资并完成投资标的股权交割，产生的非经常性损益预计对公司业绩产生正向影响。,0,101.8481,厦门信达,商贸代理,1997-02-26,2026-01-26,,,,False,cross_sectional_90d_median,42.82,59.0281,-685.7549250000001,firm_hist_mid_same_q,4,-685.7549250000001,商贸代理_4,13.86425,787.6030250000001,370.912601953125,549.9150236557031,1.432226782538517,1.432226782538517,guidance_initial,0
000726.SZ,2026-01-24,2025-12-31,预增,38.92,53.54,57000.0,63000.0,41032.14,2026-01-24,预计:净利润57000-63000,"公司2025年度实现归属于上市公司股东的净利润增加，主要原因是出售交易性金融资产获得投资收益及所持有交易性金融资产产生公允价值变动等收益，上述收益计入非经常性损益，增加净利润约17,000万元。",0,46.230000000000004,鲁泰Ａ,纺织,2000-12-25,2026-01-26,,,,False,cross_sectional_90d_median,42.82,3.4100000000000037,58.95250000000001,firm_hist_mid_same_q,4,58.95250000000001,纺织_4,20.145,-12.722500000000004,63.810559895833336,94.60553610156249,-0.13447944511769308,-0.13447944511769308,guidance_initial,0
000782.SZ,2026-01-23,2025-12-31,续亏,-130.64,-77.97,-16200.0,-12500.0,-7023.8,2026-01-23,预计:净利润-16200--12500,本报告期内，受下游市场需求下滑及行业竞争加剧等因素影响，公司产品售价下跌，公司营业收入及毛利率均同比下滑，公司毛利无法涵盖当期经营费用，另外本期资产减值损失增加，导致经营亏损。同时，由于市场大环境影响，银行股权和投资性房地产估值下调，造成公允价值下降，影响当期损益，进一步加大了公司的亏损。,0,-104.30499999999999,恒申新材,化纤,1997-06-19,2026-01-26,,,,False,cross_sectional_90d_median,48.254999999999995,-152.56,-64.91,firm_hist_mid_same_q,4,-64.91,化纤_4,50.285,-39.394999999999996,80.24960625,118.97806622625,-0.3311114497783653,-0.3311114497783653,guidance_initial,0
000819.SZ,2026-01-24,2025-12-31,首亏,-202.97,-179.21,-6500.0,-5000.0,6312.56,2026-01-24,预计:净利润-6500--5000,1、报告期内，根据上游装置检修及公司计划安排，公司及子公司惠州立拓、新岭化工主体生产装置自4月中旬起陆续停工检修，5月下旬起陆续开工，导致装置开工时间较上年同期大幅缩减。2、报告期，化工行业处于底部调整阶段，成本端多重压力持续传导，行业供需结构变化挤压盈利空间。公司层面关键原料价格民用液化气等价格上涨，而产品端价格难以完全覆盖成本涨幅，毛利率持续收窄。3、公司正通过优化产品结构、提升运营效率等方式积极应对，后续将密切关注行业周期拐点及市场需求变化，力争尽快改善经营业绩。,0,-191.09,岳阳兴长,石油加工,1997-06-25,2026-01-26,,,,False,cross_sectional_90d_median,42.82,-233.91,80.78249999999998,firm_hist_mid_same_q,4,80.78249999999998,石油加工_4,10.20485,-271.8725,72.68757083333333,107.76659251749999,-2.5227901676101636,-2.5227901676101636,guidance_initial,0
000028.SZ,2026-01-26,2025-12-31,预增,64.2,89.11,105500.0,121500.0,64249.34,2026-01-26,预计:净利润105500-121500,"2025年度，在行业政策复杂多变，市场竞争日趋激烈的环境下，公司仍展现出较强的发展韧性与经营活力，通过主动的结构调整与成本费用管控，有效遏制了利润下滑趋势，实现整体业绩恢复增长。其中，分销业态作为公司经营的基石，继续保持稳定增长，国大药房通过强化商采体系，优化产品结构，战略性调整门店布局，有效提升经营质量。公司结合实际经营情况，基于谨慎性原则，经第三方专业评估机构初步评估和测算，预计2025年度计提商誉及无形资产减值准备24,000万元–33,000万元，较上年同期减少63,992.83万元-72,992.83万元。尽管有前述资产减值的影响，公司仍然实现归属于上市公司股东的净利润同比增长64.20%至89.11%。公司将继续推进战略转型与精细化管理，进一步巩固经营成果，增强核心竞争能力，致力于实现可持续、高质量的发展。",0,76.655,国药一致,医药商业,1993-08-09,2026-01-27,,,,False,cross_sectional_90d_median,47.2425,29.4125,-58.7,firm_hist_mid_same_q,4,-58.7,医药商业_4,-57.5,135.35500000000002,,481.394909548882,0.28117247880091206,0.28117247880091206,guidance_initial,0
000506.SZ,2026-01-26,2025-12-31,扭亏,195.7403,242.8258,12200.0,18200.0,-12742.8,2026-01-26,预计:净利润12200-18200,公司预计2025年度扭亏为盈，主要原因为：主营业务扭亏。公司子公司斐济瓦图科拉金矿有限公司积极推进技改工作，增产增效，叠加报告期内黄金价格上涨因素，因此报告期内毛利润有较大幅度的提高。,0,219.28305,招金黄金,黄金,1993-03-12,2026-01-27,,,,False,cross_sectional_90d_median,47.2425,172.04055,-432.6289375,firm_hist_mid_same_q,4,-432.6289375,黄金_4,-88.735,651.9119875,412.7861703125,611.9967761053125,1.0652212772242102,1.0652212772242102,guidance_initial,0
000068.SZ,2026-01-27,2025-12-31,首亏,-804.44,-669.43,-12000.0,-9700.0,1703.47,2026-01-27,预计:净利润-12000--9700,报告期内归母利润同比减少，主要是因为2025上半年度根据子公司与黑龙江七台河市新兴区人民政府签订的《七台河市锂离子电池负极材料项目投资合同》所产生的纠纷问题，公司结合法律顾问的专业意见，综合评估仲裁结果的可能性及潜在损失金额，基于谨慎性原则确认了预计负债5000万元，产生亏损5000万元。其次2024年，公司同方环境20.25%股权评估入账1.16亿元，增加利润总额1.16亿元，本期无同类事项。扣除非经常性损益后同比增加，主要原因为公司进行业务整合，通过并购子公司云数智优质资产提高公司盈利能力；通过优化债务结构，清偿和置换高息借款，减少财务费用；此外，公司加强费用管控，期间费用同比亦有所下降。,0,-736.935,华控赛格,环境保护,1997-06-11,2026-01-28,,,,False,cross_sectional_90d_median,48.375,-785.31,291.869775,firm_hist_mid_same_q,4,291.869775,环境保护_4,-82.03999999999999,-1028.804775,544.6304875,807.4691607675,-1.2741103004133563,-1.2741103004133563,guidance_initial,0
000156.SZ,2026-01-27,2025-12-31,略减,-19.48,-10.11,43000.0,48000.0,53400.03,2026-01-27,预计:净利润43000-48000,2025年，公司根据华数集团战略部署，围绕“基层基础年”工作要求，贯彻落实三年发展行动计划，按照“布新局、稳效益、优结构、提效能”的发展思路，坚持党建引领，聚焦主责主业，抓实提质增效，提升管理效能，夯实发展根基。同时，秉持广电文旅、文化科技融合的发展理念，积极拥抱5G、人工智能、大数据等新技术，探索新业态、新场景、新模式。公司广电5G移动通信用户数约300万，诗画浙江文旅卡发行数量超50万张，发布覆盖新视听、新文旅、新治理、新运营、新生活等五大垂类场景超30个AI智能体。报告期内，公司预计净利润下降主要原因为视听业务收入下降以及投资收益较上年有所减少等。,0,-14.795,华数传媒,影视音像,2000-09-06,2026-01-28,,,,False,cross_sectional_90d_median,48.375,-63.17,-10.541250000000002,firm_hist_mid_same_q,4,-10.541250000000002,影视音像_4,-0.8525,-4.253749999999998,10.764285714285714,15.959129999999998,-0.26654021867106786,-0.26654021867106786,guidance_initial,0
000428.SZ,2026-01-27,2025-12-31,续亏,-26.89,-0.41,-23000.0,-18200.0,-18125.99,2026-01-27,预计:净利润-23000--18200,本报告期预计归属于上市公司股东的净利润为负值。主要的原因为：一是受消费结构调整、市场竞争加剧等因素影响，公司酒店主业经营持续承压，酒店业客房板块收入同比下降，但公司抢抓市场机遇，加大经营创新力度，餐饮新品实现创收增效；二是公司持续实施降本增效措施，期间费用同比有所减少，但酒店业固定性运营成本较高，使得本报告期利润为负值。未来，公司将继续聚焦酒店主业提质增效与结构优化，深化改革创新与数字化赋能，全面深化精细化管理，强化运营效能与成本管控，推动公司持续良性发展。,0,-13.65,华天酒店,酒店餐饮,1996-08-08,2026-01-28,,,,False,cross_sectional_90d_median,48.375,-62.025,-101.7825,firm_hist_mid_same_q,4,-101.7825,酒店餐饮_4,-1.7700000000000005,88.1325,76.26140625000001,113.06516090625,0.7794841425386254,0.7794841425386254,guidance_initial,0
000516.SZ,2026-01-27,2025-12-31,续亏,-23.95,-16.08,-31500.0,-29500.0,-25412.85,2026-01-27,预计:净利润-31500--29500,报告期内，公司受市场波动、DRG支付政策改革等行业动态调整影响，营业收入同比下降。公司采取调整业务结构，实施降本增效等措施并持续改善经营成效，第四季度亏损幅度收窄，但营业收入总规模尚未能覆盖运营成本和期间费用。,0,-20.015,国际医学,医疗保健,1993-08-09,2026-01-28,,,,False,cross_sectional_90d_median,48.375,-68.39,36.2485625,firm_hist_mid_same_q,4,36.2485625,医疗保健_4,-56.9991,-56.2635625,215.441728125,319.413906118125,-0.1761462523149907,-0.1761462523149907,guidance_initial,0
000558.SZ,2026-01-27,2025-12-31,续亏,-22.3222,38.8389,-3000.0,-1500.0,-2452.54,2026-01-27,预计:净利润-3000--1500,公司营业收入较上年同期变动较大的原因系本年度影视剧制作业务收入增加，全年影视业务收入约3.28亿元，较上年同期增加1.11亿元。,0,8.258350000000002,天府文旅,旅游景点,1994-05-09,2026-01-28,,,,False,cross_sectional_90d_median,48.375,-40.11665,165.188125,firm_hist_mid_same_q,4,165.188125,旅游景点_4,14.1325,-156.929775,126.30190000000002,187.25519694000002,-0.8380529756420227,-0.8380529756420227,guidance_initial,0
000809.SZ,2026-01-27,2025-12-31,续亏,27.1349,46.5656,-7500.0,-5500.0,-10293.0,2026-01-27,预计:净利润-7500--5500,2025年度亏损，一是由于公司新能源业务自行开发项目尚处于取得指标与核准阶段，计划于2026年开工建设，目前尚未形成收入；二是由于混塔业务收入较上年度减少，且混塔市场竞争激烈，项目毛利率较上年有所降低。2025年度较上年同期预计减亏27%～47%，一是由于公司2025年度通过收购建成风电项目、开拓电力工程承包业务等，实现一定收入和利润；二是由于2024年末公司完成重要控股子公司铁岭财京投资有限公司的重大资产出售，持股比例下降至38.68%，2025年度该子公司不再纳入公司合并报表，对公司整体利润的影响降低；三是通过科学合理配置资金，实现相应存款和理财收益。,0,36.85025,和展能源,电气设备,1998-06-16,2026-01-28,,,,False,cross_sectional_90d_median,48.375,-11.524749999999997,-146.1752625,firm_hist_mid_same_q,4,-146.1752625,电气设备_4,-58.593774999999994,183.0255125,49.064509375,72.74304159937499,2.5160552607628732,2.5160552607628732,guidance_initial,0
000007.SZ,2026-01-28,2025-12-31,首亏,-109.748,-106.5578,-550.0,-370.0,5642.17,2026-01-28,预计:净利润-550--370,业绩变动主要原因系本期诉讼仲裁案件计提预计负债872.30万元。,0,-108.1529,全新好,其他商业,1992-04-13,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,-145.27052500000002,295.56747499999994,firm_hist_mid_same_q,4,295.56747499999994,其他商业_4,-1.54875,-403.72037499999993,188.03590937500002,278.782039239375,-1.448157765476947,-1.448157765476947,guidance_initial,0
000158.SZ,2026-01-28,2025-12-31,扭亏,105.9,105.9,3500.0,3500.0,-59347.0,2026-01-28,预计:净利润3500,"1．报告期公司净利润实现扭亏为盈，主要原因为：2024年11月份置出纺织业务后，公司整体盈利能力提升，同时，公司持续加强费用管控、降本增效，进一步拓展盈利空间。2．基于谨慎性考虑，公司根据《企业会计准则第8号——资产减值》及相关会计政策规定，对公司商誉及其他资产减值进行了初步预估，最终减值准备计提的金额将由公司聘请具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。3．预计2025年非经常性损益对公司归属于上市公司股东净利润的影响金额约为1.2亿元，主要为政府补助、固定资产处置损益等。2024年对归属于上市公司股东净利润的影响金额为4,290万元。非经常性损益较上年增加，主要原因为公司本期处置纺织设备所形成的资产处置损失，以及将与处置设备相对应的与资产相关的政府补助所形成的递延收益余额转入当期损益。",0,105.9,常山北明,软件服务,2000-07-24,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,68.782375,-173.95433749999998,firm_hist_mid_same_q,4,-173.95433749999998,软件服务_4,46.43255,279.8543375,183.03317916666663,271.36499143249995,1.0312838661416341,1.0312838661416341,guidance_initial,0
000166.SZ,2026-01-28,2025-12-31,预增,74.64,93.83,910000.0,1010000.0,521066.19,2026-01-28,预计:净利润910000-1010000,2025年，面对复杂多变的市场环境，公司始终贯彻落实党中央重大决策部署，秉承“专业服务创造价值”的公司使命，深化体制机制改革，全面推动业务转型。公司在投资交易、财富管理、投资银行等核心领域展现出良好的发展韧性，各项业务收入同比实现较快增长，整体经营业绩大幅提升。,0,84.235,申万宏源,证券,2015-01-26,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,47.117374999999996,-1.0424999999999969,firm_hist_mid_same_q,4,-1.0424999999999969,证券_4,27.5,85.2775,67.7796,100.49003496,0.8486164825591379,0.8486164825591379,guidance_initial,0
000510.SZ,2026-01-28,2025-12-31,续亏,-264.55,-187.81,-22800.0,-18000.0,-6254.23,2026-01-28,预计:净利润-22800--18000,报告期，因公司主营产品PVC树脂销售价格持续低位震荡运行，加之计提存货、固定资产以及无形资产减值准备影响，亏损同比增大。,0,-226.18,新金路,化工原料,1993-05-07,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,-263.29762500000004,-672.1975000000001,firm_hist_mid_same_q,4,-672.1975000000001,化工原料_4,-44.504999999999995,446.0175000000001,347.20875,514.7716927499999,0.8664375028418851,0.8664375028418851,guidance_initial,0
000528.SZ,2026-01-28,2025-12-31,略增,15.0,25.0,152610.0,165880.0,132703.95,2026-01-28,预计:净利润152610-165880,报告期内，影响公司归属于上市公司股东的净利润和扣除非经常性损益后的净利润变动的主要原因如下：1．国内工程机械尤其是土方机械需求受行业周期性及宏观政策影响，在上年度筑底反弹的基础上稳定增长，国际工程机械市场整体也呈现企稳复苏态势。公司坚持“全面解决方案、全面数智化、全球化”的新“三全”战略，通过创新国际国内双循环发展模式、统筹推进业务组合优化、全价值链降本增效等措施，实现收入及利润双增长。2．公司一贯严格遵循会计政策，报告期内加大了对问题和风险资产核查力度，并相应进行了计提减值准备，确保了公司财务报表的稳健性。,0,20.0,柳工,工程机械,1993-11-18,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,-17.117625000000004,45.636250000000004,firm_hist_mid_same_q,4,45.636250000000004,工程机械_4,50.8875,-25.636250000000004,31.28921875,46.389395718749995,-0.5526316866774396,-0.5526316866774396,guidance_initial,0
000573.SZ,2026-01-28,2025-12-31,扭亏,217.4,274.01,5600.0,8300.0,-4769.84,2026-01-28,预计:净利润5600-8300,公司预计2025年度业绩净利润为正值且业绩同比增长，主要是得益于本期转让贵州宏途鑫业矿业有限公司（核桃坪煤矿）股权产生的收益。本期再生铅业务收入略有增长，但受行业整体经营环境的影响，利润贡献占比还有待提高；东莞南城时代国际雍雅台项目在2025年第四季度开盘销售，对2025年收入影响甚微，江苏昆山花桥项目尚待推售，自营房地产年内在售项目主要为东莞桥头帝庭山花园，房地产业务总体营业收入不高；同时，房地产股权合作项目方面本期投资收益亦无重大变化。本期公司非经常性损益对净利润影响金额预估约为11669万元。,0,245.70499999999998,粤宏远Ａ,区域地产,1994-08-15,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,208.58737499999998,-39.6575,firm_hist_mid_same_q,4,-39.6575,区域地产_4,-77.66,285.36249999999995,486.5780671875,721.4006424121874,0.3955672939877313,0.3955672939877313,guidance_initial,0
000637.SZ,2026-01-28,2025-12-31,续亏,-97.8818,-57.1062,-16500.0,-13100.0,-8338.31,2026-01-28,预计:净利润-16500--13100,本报告期内，化工板块上游原料供应及下游需求不足，公司部分装置未能满负荷生产，部分化工产品产销量、售价同比均不同程度下降，产品毛利率下降，导致化工主业经营利润同比下滑；文旅板块由于受剧场改造、行业竞争激烈等因素影响，北京海洋馆年度经营业绩不如预期。,0,-77.494,茂化实华,石油加工,1996-11-14,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,-114.611625,-45.51507500000002,firm_hist_mid_same_q,4,-45.51507500000002,石油加工_4,-18.257575,-31.978924999999983,286.64842213541664,424.9849506579687,-0.07524719393119612,-0.07524719393119612,guidance_initial,0
000663.SZ,2026-01-28,2025-12-31,续亏,-29.35,12.98,-11000.0,-7400.0,-8503.84,2026-01-28,预计:净利润-11000--7400,公司2025年年度业绩预亏的主要原因为生物质能项目计提减值影响。因生物质能项目停止建设，预计将计提相关资产减值损失，具体减值金额将依据公司聘请的评估机构及审计机构的评估和审计认定金额为准。,0,-8.185,永安林业,林业,1996-12-06,2026-01-29,,,,False,cross_sectional_90d_median,37.117625000000004,-45.302625000000006,117.16749999999999,firm_hist_mid_same_q,4,117.16749999999999,林业_4,43.193799999999996,-125.35249999999999,247.818046875,367.415036296875,-0.3411741154183846,-0.3411741154183846,guidance_initial,0
000029.SZ,2026-01-29,2025-12-31,扭亏,145.7246,168.587,8080.0,12120.0,-17671.0,2026-01-29,预计:净利润8080-12120,一是报告期内公司房地产项目收入结转同比增加；二是控股子公司广东建邦集团（惠阳）实业有限公司（下称建邦公司）因破产清算，不再纳入公司合并财务报表范围，形成出表损益，同时对应收建邦公司往来款项计提减值准备。,0,157.1558,深深房Ａ,区域地产,1993-09-15,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,127.150675,-118.7975,firm_hist_mid_same_q,4,-118.7975,区域地产_4,-77.66,275.9533,373.4562890625,553.6862941640625,0.49839286778197267,0.49839286778197267,guidance_initial,0
000058.SZ,2026-01-29,2025-12-31,预增,61.28,61.28,7277.0,7277.0,4512.0,2026-01-29,预计:净利润7277,"报告期内公司归属于上市公司股东的净利润同比增加，主要系2025年公司出售参股企业深圳华控赛格股份有限公司股票取得投资收益约3,700万元，2024年无此事项；扣除非经常性损益后的净利润同比下降，主要受到资产减值因素变动影响，公司净利润同比有所收窄。",0,61.28,深赛格,商品城,1996-12-26,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,31.274875,160.4125,firm_hist_mid_same_q,4,160.4125,商品城_4,73.58,-99.1325,252.73415625,374.70366005625,-0.26456240108548273,-0.26456240108548273,guidance_initial,0
000525.SZ,2026-01-29,2025-12-31,首亏,-200.5,-167.0,-39000.0,-26000.0,38805.86,2026-01-29,预计:净利润-39000--26000,公司预计2025年度归属于上市公司股东的净利润同比由盈转亏，主要系上年因公司完成司法重整确认了较大额重整收益，而本报告期无此大额非经常性收益；预计2025年度扣除非经常性损益后的净利润续亏但同比大幅减亏，主要系报告期内公司主营业务呈较明显修复态势，产品毛利率提升，财务费用和管理费用下降，盈利能力正逐步恢复。,0,-183.75,红太阳,农药化肥,1993-10-28,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,-213.755125,-50.52874999999998,firm_hist_mid_same_q,4,-50.52874999999998,农药化肥_4,-49.565,-133.22125000000003,468.0739859375,693.9664915509375,-0.19197072426691011,-0.19197072426691011,guidance_initial,0
000536.SZ,2026-01-29,2025-12-31,续亏,4.4,13.26,-108000.0,-98000.0,-112974.92,2026-01-29,预计:净利润-108000--98000,本报告期，显示面板行业竞争依然激烈，公司聚焦主业，积极拓展市场，优化产品结构，提升管理效率，通过整合生产线、压降材料成本及优化资源配置等多项措施改善产品成本，使得面板产品毛利得到提升。与上年同期相比，公司本报告期净利润同比增长。,0,8.83,华映科技,元器件,1993-11-26,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,-21.175125,-123.63375,firm_hist_mid_same_q,4,-123.63375,元器件_4,-25.5,132.46375,81.27109375,120.49252359375001,1.0993524415391276,1.0993524415391276,guidance_initial,0
000541.SZ,2026-01-29,2025-12-31,预减,-59.66,-50.02,18000.0,22300.0,44618.4,2026-01-29,预计:净利润18000-22300,"1、一方面，受全球宏观经济环境影响，照明行业市场需求不振。另一方面，铜、铝、锡等大宗商品价格大幅上涨导致部分原材料价格也快速上涨；同时，因在建工程转固定资产，折旧费用增加，进一步压缩了公司利润空间。2、受市场竞争激烈、原材料价格波动等因素影响，公司控股子公司佛山市国星光电股份有限公司（以下简称“国星光电”）经营业绩不及预期，经初步测算，公司预计对因收购国星光电股权形成的商誉计提减值约3,000万元-5,000万元。3、经初步测算，2025年公司非经常性损益金额预计为11,500万元-13,500万元，较上年同期34,843.07万元下降较大，主要系2025年度公司资产处置净收益较上期减少所致。2024年，公司因处置佛山市禅城区汾江北路南区地块，获得资产处置净收益29,868.11万元；2025年，公司因收到全资子公司南京佛照照明器材制造有限公司土地使用权及地上建筑物征收补偿款、佛山市禅城区汾江北路南区地块剩余补偿款，获得资产处置净收益9,840.87万元，比2024年减少20,027.23万元。",0,-54.84,佛山照明,家用电器,1993-11-23,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,-84.845125,49.815,firm_hist_mid_same_q,4,49.815,家用电器_4,68.7175,-104.655,,481.394909548882,-0.21739947374614496,-0.21739947374614496,guidance_initial,0
000552.SZ,2026-01-29,2025-12-31,首亏,-115.66,-115.66,-19000.0,-19000.0,121312.66,2026-01-29,预计:净利润-19000,"报告期内，公司业绩大幅下滑，主要原因：一是受宏观经济、行业周期及供需变化等因素影响，公司核心产品煤炭价格持续走低，煤炭产销量同比有所减少，导致煤炭板块出现亏损；二是公司电力、化工及基建等业务板块的运营效能尚未得到充分释放，受行业周期性与市场环境制约，其盈利贡献相对有限，未能有效对冲煤炭板块的亏损。另外，2025年度公司非经常性损益金额预计为37,000万元，较上年同期增加约30,000万元，主要是非流动资产处置收益增加所致。面对复杂严峻的市场环境，公司将密切关注市场形势变化，持续加强煤炭销售力度，进一步优化销售结构，通过精准营销、开源节流与降本增效等举措，全力提升主营业务盈利能力；同时，公司将加快推进重点项目建设，科学规划生产接续布局，最大限度缓解外部不利因素的影响，为公司可持续健康发展夯实基础。",0,-115.66,甘肃能化,煤炭开采,1994-01-06,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,-145.665125,4.07,firm_hist_mid_same_q,4,4.07,煤炭开采_4,54.78,-119.72999999999999,67.19218749999999,99.61913718749997,-1.2018775044663155,-1.2018775044663155,guidance_initial,0
000557.SZ,2026-01-29,2025-12-31,略增,11.4,11.4,29300.0,29300.0,26300.77,2026-01-29,预计:净利润29300,"（一）为落实自治区政府关于“道口拆并及平改立”相关工作要求，进一步提高铁路运输安全，本年开展围网栽设及道口拆除项目，导致安全生产费同比增加5,965万元。（二）因车辆维修、折旧、人工成本等成本项目同比增加，导致铁路运输业务毛利下降约7,748万元。（三）公司全资子公司宁夏大古物流有限公司于2025年6月30日由破产管理人接管并办理移交手续。根据《企业会计准则》相关要求，公司丧失对宁夏大古物流有限公司的控制权，并将其剔除合并财务报表范围，故本期确认相关投资收益16,450.02万元，本项属于非经常性损益。（四）公司本期确认无缝线路换铺等其他非经常性损失同比增加约986万元。",0,11.4,西部创业,铁路,1994-06-17,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,-18.605125,6.734999999999999,firm_hist_mid_same_q,4,6.734999999999999,铁路_4,7.709999999999999,4.665000000000001,23.89632578125,35.42869260328125,0.13167293674189798,0.13167293674189798,guidance_initial,0
000570.SZ,2026-01-29,2025-12-31,预增,143.38,224.5,4500.0,6000.0,1848.99,2026-01-29,预计:净利润4500-6000,"1、与去年同期相比，报告期内公司销售结构有所调整。2、本报告期，公司总部沿街商铺因公共利益需要被征收并与常州市钟楼区住房和城乡建设局签订了《常州市国有土地上房屋征收补偿协议书》，该项资产处置增加了当期损益约4600万元（税前）。具体请参见公司于2025年11月26日披露的《关于总部沿街商铺房屋征收与补偿事项的进展公告》（公告编号：2025-049）。该项属于非经常性损益。3、报告期末，经评估机构初步测算，公司持有的江苏厚生新能源科技股份有限公司股权的公允价值较年初有所下降。该项属于非经常性损益。4、报告期末，全资子公司常州厚生投资有限公司持有的联测科技（688113）、凯龙高科（300912）股票价格上升，共增加当期损益2,124.49万元（税前）。该项属于非经常性损益。",0,183.94,苏常柴Ａ,农用机械,1994-07-01,2026-01-30,,,,False,cross_sectional_90d_median,30.005125,153.934875,-1.5749999999999957,firm_hist_mid_same_q,4,-1.5749999999999957,农用机械_4,-84.335,185.515,225.04372864583337,333.64983209031254,0.5560170638712765,0.5560170638712765,guidance_initial,0
