ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings,fiscal_year,fiscal_quarter,actual_earnings_single_q,expected_earnings,earnings_surprise_raw,expected_earnings_single_q,earnings_surprise_single_q,earnings_surprise
000509.SZ,2022-10-28,2022-09-30,3406163.76,0.0032,0.0032,3406163.76,2022,3,-3059185.16,2056707.66,0.656124410019458,-8847335.86,0.6542252709280554,0.6542252709280554
000509.SZ,2023-04-15,2022-12-31,-2763908.47,-0.0026,-0.0026,-2763908.47,2022,4,0.0,-5645092.93,0.5103874277584302,0.0,,0.5103874277584302
000509.SZ,2023-04-29,2023-03-31,-3990464.85,-0.0037,-0.0037,-3990464.85,2023,1,-3990464.85,1794561.15,-3.223643841838435,0.0,,-3.223643841838435
000509.SZ,2023-08-24,2023-06-30,34165578.33,0.0318,0.0318,34165578.33,2023,2,38156043.18,6465348.92,4.284413687915856,4670787.77,7.16908090431178,7.16908090431178
000509.SZ,2023-10-31,2023-09-30,29736003.28,0.0277,0.0277,29736003.28,2023,3,-4429575.049999997,3406163.76,7.730056854342202,-3059185.16,-0.4479591192839066,-0.4479591192839066
000509.SZ,2024-04-18,2023-12-31,12616502.91,0.0118,0.0118,12616502.91,2023,4,-17119500.37,-2763908.47,5.564732532550182,0.0,,5.564732532550182
000509.SZ,2024-04-30,2024-03-31,307173.01,0.0003,0.0003,307173.01,2024,1,0.0,-3990464.85,1.0769767487113688,-3990464.85,1.0,1.0
000509.SZ,2024-08-22,2024-06-30,1378232.71,0.0013,0.0013,1378232.71,2024,2,1071059.7,34165578.33,-0.9596601966842807,38156043.18,-0.9719294871602039,-0.9719294871602039
000509.SZ,2024-10-30,2024-09-30,-12331710.58,-0.0115,-0.0115,-12331710.58,2024,3,0.0,29736003.28,-1.4147063902260908,-4429575.049999997,1.0,1.0
000509.SZ,2025-04-28,2024-12-31,-13932393.53,-0.013,-0.013,-13932393.53,2024,4,-1600682.9499999993,12616502.91,-2.1042991571742915,-17119500.37,0.9064994354154742,0.9064994354154742
000509.SZ,2025-04-30,2025-03-31,827703.36,0.0008,0.0008,827703.36,2025,1,827703.36,307173.01,1.6945836159238077,0.0,,1.6945836159238077
000509.SZ,2025-08-29,2025-06-30,-2709132.5,-0.0025,-0.0025,-2709132.5,2025,2,-3536835.86,1378232.71,-2.965656801165313,1071059.7,-4.3021836784634875,-4.3021836784634875
000509.SZ,2025-10-31,2025-09-30,-9855889.69,-0.0092,-0.0092,-9855889.69,2025,3,-7146757.1899999995,-12331710.58,0.20076865037810518,0.0,,0.20076865037810518
000509.SZ,2026-03-25,2025-12-31,-10707413.06,-0.01,-0.01,-10707413.06,2025,4,-851523.370000001,-13932393.53,0.23147354135926412,-1600682.9499999993,0.46802496396928484,0.46802496396928484
000510.SZ,2020-04-30,2020-03-31,30672301.8,0.0503,0.0503,30672301.8,2020,1,0.0,26236615.36,0.16906473564279145,26236615.36,-1.0,-1.0
000510.SZ,2020-08-08,2020-06-30,43123999.89,0.0708,0.0708,43123999.89,2020,2,0.0,45551288.47,-0.05328693570542151,19314673.11,-1.0,-1.0
000510.SZ,2020-10-24,2020-09-30,33098768.63,0.0543,0.0543,33098768.63,2020,3,0.0,46611242.97,-0.2898973183078795,0.0,,-0.2898973183078795
000510.SZ,2021-04-28,2021-03-31,67808480.22,0.1113,0.1113,67808480.22,2021,1,67808480.22,30672301.8,1.210739861069051,0.0,,1.210739861069051
000510.SZ,2021-08-19,2021-06-30,161967296.38,0.2659,0.2659,161967296.38,2021,2,94158816.16,43123999.89,2.7558504960843972,0.0,,2.7558504960843972
000510.SZ,2021-10-30,2021-09-30,210456466.73,0.3455,0.3455,210456466.73,2021,3,0.0,33098768.63,5.358437955279305,0.0,,5.358437955279305
000510.SZ,2022-04-27,2022-03-31,31931850.26,0.0524,0.0524,31931850.26,2022,1,0.0,67808480.22,-0.5290876575260308,67808480.22,-1.0,-1.0
000510.SZ,2022-08-27,2022-06-30,51325227.08,0.0843,0.0843,51325227.08,2022,2,19393376.819999997,161967296.38,-0.6831136394375369,94158816.16,-0.7940354646446949,-0.7940354646446949
000510.SZ,2022-10-28,2022-09-30,7162467.3,0.0118,0.0118,7162467.3,2022,3,0.0,210456466.73,-0.9659669887493221,0.0,,-0.9659669887493221
000510.SZ,2023-04-08,2022-12-31,13142958.32,0.0216,0.0216,13142958.32,2022,4,0.0,299533641.87,-0.9561219292833085,0.0,,-0.9561219292833085
000510.SZ,2023-04-22,2023-03-31,-24285633.36,-0.0399,-0.0399,-24285633.36,2023,1,-24285633.36,31931850.26,-1.7605457611212036,0.0,,-1.7605457611212036
000510.SZ,2023-08-26,2023-06-30,-58373572.28,-0.0958,-0.0958,-58373572.28,2023,2,-34087938.92,51325227.08,-2.1373271118511337,19393376.819999997,-2.757710337729621,-2.757710337729621
000510.SZ,2023-10-28,2023-09-30,-87482443.42,-0.1436,-0.1436,-87482443.42,2023,3,-29108871.14,7162467.3,-13.21400946849698,0.0,,-13.21400946849698
000510.SZ,2024-04-27,2024-03-31,-63134865.09,-0.1036,-0.1036,-63134865.09,2024,1,-63134865.09,-24285633.36,-1.5996795782146325,-24285633.36,-1.5996795782146325,-1.5996795782146325
000510.SZ,2024-08-30,2024-06-30,-58212173.99,-0.0956,-0.0956,-58212173.99,2024,2,4922691.1000000015,-58373572.28,0.002764920557299823,-34087938.92,1.1444115207890075,1.1444115207890075
000510.SZ,2024-10-31,2024-09-30,-34220099.86,-0.0558,-0.0558,-34220099.86,2024,3,23992074.130000003,-87482443.42,0.608834658450147,-29108871.14,1.8242186381811027,1.8242186381811027
000510.SZ,2025-04-29,2025-03-31,-36677499.6,-0.0566,-0.0566,-36677499.6,2025,1,-36677499.6,-63134865.09,0.4190610917166688,-63134865.09,0.4190610917166688,0.4190610917166688
000510.SZ,2025-08-30,2025-06-30,-67036015.11,-0.1034,-0.1034,-67036015.11,2025,2,0.0,-58212173.99,-0.15158068347551842,4922691.1000000015,-1.0,-1.0
000510.SZ,2025-10-31,2025-09-30,-78494513.13,-0.121,-0.121,-78494513.13,2025,3,-11458498.019999996,-34220099.86,-1.2938130937996624,23992074.130000003,-1.477595140708245,-1.477595140708245
000513.SZ,2020-03-26,2019-12-31,1302875440.93,1.39,1.39,1302875440.93,2019,4,0.0,1082174905.98,0.20394164910905713,0.0,,0.20394164910905713
000513.SZ,2020-04-21,2020-03-31,399359225.27,0.43,0.43,399359225.27,2020,1,0.0,392774866.65,0.016763696404911006,392774866.65,-1.0,-1.0
000513.SZ,2020-08-26,2020-06-30,1004743610.08,1.07,1.07,1004743610.08,2020,2,0.0,738947763.69,0.35969504131486274,0.0,,0.35969504131486274
000513.SZ,2020-10-24,2020-09-30,1421547484.02,1.52,1.51,1421547484.02,2020,3,0.0,1039837557.48,0.36708611243573175,0.0,,0.36708611243573175
000513.SZ,2021-03-23,2020-12-31,1714910390.36,1.83,1.83,1714910390.36,2020,4,0.0,1302875440.93,0.31625045379310157,0.0,,0.31625045379310157
000513.SZ,2021-04-22,2021-03-31,519651078.57,0.56,0.55,519651078.57,2021,1,519651078.57,399359225.27,0.30121215609498625,0.0,,0.30121215609498625
000513.SZ,2021-08-25,2021-06-30,1062475917.41,1.14,1.14,1062475917.41,2021,2,542824838.8399999,1004743610.08,0.05745974072470403,0.0,,0.05745974072470403
000513.SZ,2021-10-26,2021-09-30,1452730415.78,1.55,1.55,1452730415.78,2021,3,390254498.37,1421547484.02,0.021935905842425784,0.0,,0.021935905842425784
000513.SZ,2022-03-29,2021-12-31,1775683251.01,1.9,1.9,1775683251.01,2021,4,0.0,1714910390.36,0.035437921999669296,0.0,,0.035437921999669296
000513.SZ,2022-04-22,2022-03-31,553293797.77,0.59,0.59,553293797.77,2022,1,0.0,519651078.57,0.06474097829755225,519651078.57,-1.0,-1.0
000513.SZ,2022-08-10,2022-06-30,1017545790.03,1.09,1.09,1017545790.03,2022,2,0.0,1062475917.41,-0.04228813721211326,542824838.8399999,-1.0,-1.0
000513.SZ,2022-10-26,2022-09-30,1506800118.4,1.61,1.61,1506800118.4,2022,3,489254328.3700001,1452730415.78,0.03721936433124726,390254498.37,0.25368017643229945,0.25368017643229945
000513.SZ,2023-03-31,2022-12-31,1909391664.63,2.04,2.04,1909391664.63,2022,4,0.0,1775683251.01,0.07529969860556349,0.0,,0.07529969860556349
000513.SZ,2023-04-21,2023-03-31,581909331.89,0.62,0.62,581909331.89,2023,1,581909331.89,553293797.77,0.05171851597710348,0.0,,0.05171851597710348
000513.SZ,2023-08-24,2023-06-30,1134570348.55,1.22,1.22,1134570348.55,2023,2,552661016.66,1017545790.03,0.11500667553894531,0.0,,0.11500667553894531
000513.SZ,2023-10-25,2023-09-30,1601554878.96,1.72,1.72,1601554878.96,2023,3,466984530.4100001,1506800118.4,0.06288475784075166,489254328.3700001,-0.0455178353438264,-0.0455178353438264
000513.SZ,2024-03-29,2023-12-31,1953650833.28,2.1,2.1,1953650833.28,2023,4,0.0,1909391664.63,0.023179722353389633,0.0,,0.023179722353389633
000513.SZ,2024-04-24,2024-03-31,607823809.46,0.65,0.65,607823809.46,2024,1,607823809.46,581909331.89,0.04453353151397603,581909331.89,0.04453353151397603,0.04453353151397603
000513.SZ,2024-08-23,2024-06-30,1170970883.51,1.27,1.27,1170970883.51,2024,2,563147074.05,1134570348.55,0.0320831008905887,552661016.66,0.018973759816410328,0.018973759816410328
000513.SZ,2024-10-24,2024-09-30,1672733989.63,1.81,1.81,1672733989.63,2024,3,501763106.1200001,1601554878.96,0.044443753757736716,466984530.4100001,0.07447479187258166,0.07447479187258166
000513.SZ,2025-03-27,2024-12-31,2061095803.97,2.24,2.24,2061095803.97,2024,4,0.0,1953650833.28,0.054997018330859994,0.0,,0.054997018330859994
000513.SZ,2025-04-24,2025-03-31,636707931.59,0.71,0.71,636707931.59,2025,1,0.0,607823809.46,0.04752055066033213,607823809.46,-1.0,-1.0
000513.SZ,2025-08-21,2025-06-30,1281087956.53,1.43,1.43,1281087956.53,2025,2,644380024.9399999,1170970883.51,0.0940391213570765,563147074.05,0.14424819844271727,0.14424819844271727
000513.SZ,2025-10-24,2025-09-30,1754100316.3,1.96,1.96,1754100316.3,2025,3,473012359.77,1672733989.63,0.04864271735639068,501763106.1200001,-0.05729944270379298,-0.05729944270379298
000513.SZ,2026-03-25,2025-12-31,2023249327.79,2.27,2.27,2023249327.79,2025,4,269149011.49,2061095803.97,-0.018362308101885272,0.0,,-0.018362308101885272
000514.SZ,2020-03-26,2019-12-31,263628624.22,0.3124,0.3124,263628624.22,2019,4,0.0,25180726.51,9.469460605725788,0.0,,9.469460605725788
000514.SZ,2020-04-28,2020-03-31,-29367003.77,-0.0348,-0.0348,-29367003.77,2020,1,0.0,16510591.58,-2.778676652965817,16510591.58,-1.0,-1.0
000514.SZ,2020-08-07,2020-06-30,25515799.9,0.0302,0.0302,25515799.9,2020,2,0.0,17588837.93,0.45068139245740374,0.0,,0.45068139245740374
000514.SZ,2020-10-17,2020-09-30,25987279.45,0.0308,0.0308,25987279.45,2020,3,0.0,11211276.03,1.317959113704919,0.0,,1.317959113704919
000514.SZ,2021-03-26,2020-12-31,133540588.2,0.1583,0.1583,133540588.2,2020,4,0.0,263628624.22,-0.4934518639805994,0.0,,-0.4934518639805994
000514.SZ,2021-04-15,2021-03-31,-21320206.97,-0.0253,-0.0253,-21320206.97,2021,1,-21320206.97,-29367003.77,0.2740080964003636,0.0,,0.2740080964003636
000514.SZ,2021-08-06,2021-06-30,-12355628.06,-0.0146,-0.0146,-12355628.06,2021,2,8964578.909999998,25515799.9,-1.4842344001921728,0.0,,-1.4842344001921728
000514.SZ,2021-10-20,2021-09-30,-22434345.4,-0.0266,-0.0266,-22434345.4,2021,3,-10078717.339999998,25987279.45,-1.863281800742709,0.0,,-1.863281800742709
000514.SZ,2022-03-26,2021-12-31,162120541.11,0.1921,0.1921,162120541.11,2021,4,0.0,133540588.2,0.21401697637572642,0.0,,0.21401697637572642
000514.SZ,2022-04-22,2022-03-31,-12186901.42,-0.0144,-0.0144,-12186901.42,2022,1,0.0,-21320206.97,0.428387283615568,-21320206.97,1.0,1.0
000514.SZ,2022-08-11,2022-06-30,-29412147.5,-0.0349,-0.0349,-29412147.5,2022,2,-17225246.08,-12355628.06,-1.3804655948829199,8964578.909999998,-2.9214785494034987,-2.9214785494034987
000514.SZ,2022-10-26,2022-09-30,-23755654.54,-0.0282,-0.0282,-23755654.54,2022,3,5656492.960000001,-22434345.4,-0.05889671022003613,-10078717.339999998,1.561231431459115,1.561231431459115
000514.SZ,2023-03-25,2022-12-31,162789375.4,0.1929,0.1929,162789375.4,2022,4,186545029.94,162120541.11,0.004125536995007823,0.0,,0.004125536995007823
000514.SZ,2023-04-22,2023-03-31,-20041012.77,-0.0238,-0.0238,-20041012.77,2023,1,0.0,-12186901.42,-0.6444715583823931,0.0,,-0.6444715583823931
000514.SZ,2023-08-05,2023-06-30,-4583749.54,-0.0054,-0.0054,-4583749.54,2023,2,0.0,-29412147.5,0.8441545439686102,-17225246.08,1.0,1.0
000514.SZ,2023-10-27,2023-09-30,-5097995.71,-0.006,-0.006,-5097995.71,2023,3,-514246.1699999999,-23755654.54,0.7853986426088178,5656492.960000001,-1.0909125448641943,-1.0909125448641943
000514.SZ,2024-04-26,2023-12-31,105730824.17,0.1253,0.1253,105730824.17,2023,4,110828819.88,162789375.4,-0.35050537597922377,186545029.94,-0.40588704016586896,-0.40588704016586896
000514.SZ,2024-04-29,2024-03-31,-26180243.93,-0.031,-0.031,-26180243.93,2024,1,-26180243.93,-20041012.77,-0.30633337897923013,0.0,,-0.30633337897923013
000514.SZ,2024-08-29,2024-06-30,-32899527.86,-0.039,-0.039,-32899527.86,2024,2,-6719283.93,-4583749.54,-6.17742703280424,0.0,,-6.17742703280424
000514.SZ,2024-10-29,2024-09-30,-45555782.34,-0.054,-0.054,-45555782.34,2024,3,-12656254.480000004,-5097995.71,-7.936018178799135,-514246.1699999999,-23.611276113150257,-23.611276113150257
000514.SZ,2025-04-24,2024-12-31,-113883500.19,-0.135,-0.135,-113883500.19,2024,4,-68327717.85,105730824.17,-2.0771078451719216,110828819.88,-1.6165157936715548,-1.6165157936715548
000514.SZ,2025-04-29,2025-03-31,179698609.24,0.213,0.213,179698609.24,2025,1,179698609.24,-26180243.93,7.863901257775638,-26180243.93,7.863901257775638,7.863901257775638
000514.SZ,2025-08-23,2025-06-30,193403829.02,0.2292,0.2292,193403829.02,2025,2,13705219.780000001,-32899527.86,6.878620199141058,-6719283.93,3.039684573948344,3.039684573948344
000514.SZ,2025-10-29,2025-09-30,161336149.1,0.1912,0.1912,161336149.1,2025,3,-32067679.920000017,-45555782.34,4.541507593830513,-12656254.480000004,-1.5337417140809582,-1.5337417140809582
000516.SZ,2020-04-29,2020-03-31,-189425706.14,-0.1,-0.1,-189425706.14,2020,1,0.0,28463118.3,-7.655128371510862,28463118.3,-1.0,-1.0
000516.SZ,2020-08-28,2020-06-30,-344055583.85,-0.1784,-0.1784,-344055583.85,2020,2,0.0,5025000.6,-69.46876473009776,0.0,,-69.46876473009776
000516.SZ,2020-10-29,2020-09-30,-498413999.63,-0.258,-0.258,-498413999.63,2020,3,0.0,-20280832.93,-23.575617843226322,0.0,,-23.575617843226322
000516.SZ,2021-04-29,2021-03-31,-183074645.82,-0.095,-0.095,-183074645.82,2021,1,-183074645.82,-189425706.14,0.033527974895371786,0.0,,0.033527974895371786
000516.SZ,2021-08-27,2021-06-30,-359887683.38,-0.1645,-0.1645,-359887683.38,2021,2,-176813037.56,-344055583.85,-0.04601610981818097,0.0,,-0.04601610981818097
000516.SZ,2021-10-28,2021-09-30,-584918660.01,-0.2641,-0.2641,-584918660.01,2021,3,-225030976.63,-498413999.63,-0.1735598527413298,0.0,,-0.1735598527413298
000516.SZ,2022-04-28,2022-03-31,-428421595.49,-0.1882,-0.1882,-428421595.49,2022,1,0.0,-183074645.82,-1.34014706717623,-183074645.82,1.0,1.0
000516.SZ,2022-08-27,2022-06-30,-595727097.49,-0.2618,-0.2618,-595727097.49,2022,2,-167305502.0,-359887683.38,-0.6553139354340747,-176813037.56,0.053771688395849775,0.053771688395849775
000516.SZ,2022-10-27,2022-09-30,-827089125.83,-0.3634,-0.3634,-827089125.83,2022,3,-231362028.34000003,-584918660.01,-0.4140241752859446,-225030976.63,-0.028134134263700362,-0.028134134263700362
000516.SZ,2023-04-19,2023-03-31,-74740547.17,-0.0328,-0.0291,-74740547.17,2023,1,0.0,-428421595.49,0.8255443984225007,0.0,,0.8255443984225007
000516.SZ,2023-08-24,2023-06-30,-222259756.8,-0.0977,-0.0857,-222259756.8,2023,2,-147519209.63,-595727097.49,0.6269101107932548,-167305502.0,0.11826444518244239,0.11826444518244239
000516.SZ,2023-10-27,2023-09-30,-222323554.29,-0.0983,-0.0829,-222323554.29,2023,3,-63797.489999979734,-827089125.83,0.7311975851854007,-231362028.34000003,0.9997242525471542,0.9997242525471542
000516.SZ,2024-04-26,2024-03-31,-104912277.28,-0.0464,-0.0464,-104912277.28,2024,1,-104912277.28,-74740547.17,-0.4036862352823473,0.0,,-0.4036862352823473
000516.SZ,2024-08-28,2024-06-30,-173605843.66,-0.0768,-0.0768,-173605843.66,2024,2,-68693566.38,-222259756.8,0.2189056347424205,-147519209.63,0.5343415508238308,0.5343415508238308
000516.SZ,2024-10-25,2024-09-30,-212108983.83,-0.0954,-0.0954,-212108983.83,2024,3,-38503140.17000002,-222323554.29,0.04594461658649106,-63797.489999979734,-602.5212383749306,-602.5212383749306
000516.SZ,2025-04-23,2025-03-31,-106353858.88,-0.0471,-0.0471,-106353858.88,2025,1,-106353858.88,-104912277.28,-0.013740828408028568,-104912277.28,-0.013740828408028568,-0.013740828408028568
000516.SZ,2025-08-22,2025-06-30,-164961830.49,-0.073,-0.073,-164961830.49,2025,2,-58607971.610000014,-173605843.66,0.049791026544756964,-68693566.38,0.14682007794162777,0.14682007794162777
000516.SZ,2025-10-30,2025-09-30,-293656543.41,-0.1302,-0.1302,-293656543.41,2025,3,-128694712.92000002,-212108983.83,-0.3844606584196279,-38503140.17000002,-2.3424471965606943,-2.3424471965606943
000517.SZ,2020-04-29,2020-03-31,19709910.25,0.0062,0.0062,19709910.25,2020,1,0.0,586237984.4,-0.9663789949227316,586237984.4,-1.0,-1.0
000517.SZ,2020-08-27,2020-06-30,712488870.84,0.2238,0.2238,712488870.84,2020,2,0.0,592046126.12,0.20343473152898878,5808141.720000029,-1.0,-1.0
000517.SZ,2020-10-29,2020-09-30,728474870.78,0.2288,0.2288,728474870.78,2020,3,0.0,650363921.03,0.1201034485835153,0.0,,0.1201034485835153
000517.SZ,2021-03-23,2020-12-31,1742518728.02,0.5473,0.5473,1742518728.02,2020,4,0.0,1888856434.53,-0.0774742345870309,0.0,,-0.0774742345870309
000517.SZ,2021-04-29,2021-03-31,161285381.74,0.0507,0.0507,161285381.74,2021,1,161285381.74,19709910.25,7.182958709312236,0.0,,7.182958709312236
000517.SZ,2021-08-28,2021-06-30,722988489.67,0.2271,0.2271,722988489.67,2021,2,561703107.93,712488870.84,0.01473653731267582,0.0,,0.01473653731267582
000517.SZ,2021-10-27,2021-09-30,740743702.33,0.2327,0.2327,740743702.33,2021,3,0.0,728474870.78,0.016841804765157464,0.0,,0.016841804765157464
000517.SZ,2022-04-30,2022-03-31,493866985.61,0.1551,0.1551,493866985.61,2022,1,0.0,161285381.74,2.0620691117942602,161285381.74,-1.0,-1.0
000517.SZ,2022-08-31,2022-06-30,687529819.83,0.2159,0.2159,687529819.83,2022,2,193662834.22000003,722988489.67,-0.049044584176139,561703107.93,-0.655222071080058,-0.655222071080058
000517.SZ,2022-10-29,2022-09-30,929012954.33,0.2918,0.2918,929012954.33,2022,3,241483134.5,740743702.33,0.2541624740214482,0.0,,0.2541624740214482
000517.SZ,2023-04-29,2023-03-31,648299336.51,0.2036,0.2036,648299336.51,2023,1,648299336.51,493866985.61,0.3127002925884037,0.0,,0.3127002925884037
000517.SZ,2023-08-29,2023-06-30,851867688.24,0.2676,0.2676,851867688.24,2023,2,203568351.73000002,687529819.83,0.2390265318973866,193662834.22000003,0.05114826264882281,0.05114826264882281
000517.SZ,2023-10-31,2023-09-30,1021512818.1,0.3208,0.3208,1021512818.1,2023,3,169645129.86,929012954.33,0.09956789443986867,241483134.5,-0.2974866331296523,-0.2974866331296523
000517.SZ,2024-04-29,2024-03-31,408397019.4,0.1283,0.1283,408397019.4,2024,1,408397019.4,648299336.51,-0.37004868522844697,648299336.51,-0.37004868522844697,-0.37004868522844697
000517.SZ,2024-08-28,2024-06-30,464033165.86,0.1457,0.1457,464033165.86,2024,2,55636146.46000004,851867688.24,-0.45527554071370513,203568351.73000002,-0.7266955006159688,-0.7266955006159688
000517.SZ,2024-10-31,2024-09-30,318054859.56,0.0999,0.0999,318054859.56,2024,3,-145978306.3,1021512818.1,-0.6886433004809692,169645129.86,-1.8604921722213241,-1.8604921722213241
000517.SZ,2025-04-29,2025-03-31,19318197.77,0.0061,0.0061,19318197.77,2025,1,19318197.77,408397019.4,-0.9526975054852714,408397019.4,-0.9526975054852714,-0.9526975054852714
000517.SZ,2025-08-30,2025-06-30,36450786.55,0.0114,0.0114,36450786.55,2025,2,17132588.779999997,464033165.86,-0.9214478851259582,55636146.46000004,-0.6920601107354266,-0.6920601107354266
000517.SZ,2025-10-28,2025-09-30,-64238009.66,-0.0202,-0.0202,-64238009.66,2025,3,-100688796.21,318054859.56,-1.2019714767096075,-145978306.3,0.31024822275253383,0.31024822275253383
000518.SZ,2020-04-25,2019-12-31,14330773.52,0.0139,0.0139,14330773.52,2019,4,0.0,-29439589.94,1.4867857721254658,0.0,,1.4867857721254658
000518.SZ,2020-04-28,2020-03-31,10309269.64,0.01,0.01,10309269.64,2020,1,0.0,-12792592.57,1.8058780566635368,-12792592.57,1.0,1.0
000518.SZ,2020-08-29,2020-06-30,6296576.38,0.0061,0.0061,6296576.38,2020,2,0.0,-9373965.09,1.6717089640878957,3418627.4800000004,-1.0,-1.0
000518.SZ,2020-10-30,2020-09-30,21751604.18,0.0211,0.0211,21751604.18,2020,3,0.0,9478093.1,1.2949346403866828,18852058.189999998,-1.0,-1.0
000518.SZ,2021-04-17,2020-12-31,27295103.63,0.0265,0.0265,27295103.63,2020,4,0.0,14330773.52,0.90464971007371,0.0,,0.90464971007371
000518.SZ,2021-04-30,2021-03-31,-13267948.59,-0.0129,-0.0129,-13267948.59,2021,1,-13267948.59,10309269.64,-2.2869921006353655,0.0,,-2.2869921006353655
000518.SZ,2021-08-28,2021-06-30,-27669307.65,-0.0269,-0.0269,-27669307.65,2021,2,-14401359.059999999,6296576.38,-5.3943416199772996,0.0,,-5.3943416199772996
000518.SZ,2021-10-29,2021-09-30,-22781213.47,-0.0221,-0.0221,-22781213.47,2021,3,0.0,21751604.18,-2.047334866958764,0.0,,-2.047334866958764
000518.SZ,2022-04-28,2021-12-31,-34789910.35,-0.0338,-0.0338,-34789910.35,2021,4,0.0,27295103.63,-2.2745842925381856,0.0,,-2.2745842925381856
000518.SZ,2022-04-29,2022-03-31,-23275808.58,-0.0226,-0.0226,-23275808.58,2022,1,0.0,-13267948.59,-0.7542884208597916,-13267948.59,1.0,1.0
000518.SZ,2022-08-20,2022-06-30,-32927209.66,-0.032,-0.032,-32927209.66,2022,2,-9651401.080000002,-27669307.65,-0.1900265115596415,-14401359.059999999,0.32982706425208713,0.32982706425208713
000518.SZ,2022-10-26,2022-09-30,-35355644.37,-0.0343,-0.0343,-35355644.37,2022,3,-2428434.709999997,-22781213.47,-0.5519649300753424,0.0,,-0.5519649300753424
000518.SZ,2023-04-27,2022-12-31,-48792770.94,-0.0474,-0.0474,-48792770.94,2022,4,0.0,-34789910.35,-0.4024977486037125,0.0,,-0.4024977486037125
000518.SZ,2023-04-29,2023-03-31,-18959108.45,-0.0184,-0.0184,-18959108.45,2023,1,-18959108.45,-23275808.58,0.18545865399963687,0.0,,0.18545865399963687
000518.SZ,2023-08-23,2023-06-30,-37775397.48,-0.0367,-0.0367,-37775397.48,2023,2,0.0,-32927209.66,-0.1472395587133391,-9651401.080000002,1.0,1.0
000518.SZ,2023-10-27,2023-09-30,-43317478.14,-0.0421,-0.0421,-43317478.14,2023,3,-5542080.660000004,-35355644.37,-0.2251927213284164,-2428434.709999997,-1.282161689247149,-1.282161689247149
000518.SZ,2024-04-30,2024-03-31,-2967209.29,-0.0029,-0.0029,-2967209.29,2024,1,0.0,-18959108.45,0.8434942604065331,-18959108.45,1.0,1.0
000518.SZ,2024-08-31,2024-06-30,-11058090.16,-0.0107,-0.0107,-11058090.16,2024,2,-8090880.87,-37775397.48,0.7072674042449281,0.0,,0.7072674042449281
000518.SZ,2024-10-30,2024-09-30,-14617155.78,-0.0142,-0.0142,-14617155.78,2024,3,0.0,-43317478.14,0.6625575539564409,-5542080.660000004,1.0,1.0
000518.SZ,2025-04-29,2024-12-31,-109993675.02,-0.1068,-0.1068,-109993675.02,2024,4,-95376519.24,-75269896.35,-0.4613235882315654,-31952418.209999993,-1.9849546476626445,-1.9849546476626445
000518.SZ,2025-04-30,2025-03-31,-15914724.6,-0.0155,-0.0155,-15914724.6,2025,1,-15914724.6,-2967209.29,-4.363532883789265,0.0,,-4.363532883789265
000518.SZ,2025-08-27,2025-06-30,-10098947.4,-0.0098,-0.0098,-10098947.4,2025,2,5815777.199999999,-11058090.16,0.08673674623032733,-8090880.87,1.7188064307761832,1.7188064307761832
000518.SZ,2025-10-25,2025-09-30,-12697350.32,-0.0123,-0.0123,-12697350.32,2025,3,-2598402.92,-14617155.78,0.13133919408772965,0.0,,0.13133919408772965
000519.SZ,2020-04-28,2019-12-31,255217225.91,0.183,0.183,255217225.91,2019,4,0.0,347180379.86,-0.264885803705509,0.0,,-0.264885803705509
000519.SZ,2020-04-29,2020-03-31,19922846.86,0.0143,0.0143,19922846.86,2020,1,0.0,72453979.9,-0.7250275707766883,72453979.9,-1.0,-1.0
000519.SZ,2020-08-25,2020-06-30,182654897.48,0.1312,0.1312,182654897.48,2020,2,0.0,161331245.01,0.1321731104763883,88877265.10999998,-1.0,-1.0
000519.SZ,2020-10-30,2020-09-30,329417281.54,0.2366,0.2366,329417281.54,2020,3,0.0,283976993.26,0.16001397774641693,0.0,,0.16001397774641693
000519.SZ,2021-04-20,2020-12-31,274559783.95,0.1972,0.1972,274559783.95,2020,4,0.0,255217225.91,0.0757886070230266,0.0,,0.0757886070230266
000519.SZ,2021-04-28,2021-03-31,96723699.79,0.0695,0.0695,96723699.79,2021,1,96723699.79,19922846.86,3.8549135808595985,0.0,,3.8549135808595985
000519.SZ,2021-08-20,2021-06-30,326921428.77,0.2348,0.2348,326921428.77,2021,2,230197728.97999996,182654897.48,0.789831169491618,0.0,,0.789831169491618
000519.SZ,2021-10-23,2021-09-30,606720315.05,0.4357,0.4357,606720315.05,2021,3,279798886.28,329417281.54,0.8417986822477252,0.0,,0.8417986822477252
000519.SZ,2022-04-19,2021-12-31,485335353.38,0.3485,0.3485,485335353.38,2021,4,0.0,274559783.95,0.7676855160564385,0.0,,0.7676855160564385
000519.SZ,2022-04-26,2022-03-31,281495645.68,0.2021,0.2021,281495645.68,2022,1,281495645.68,96723699.79,1.9103068461107713,96723699.79,1.9103068461107713,1.9103068461107713
000519.SZ,2022-08-19,2022-06-30,701591564.27,0.5038,0.5038,701591564.27,2022,2,420095918.59,326921428.77,1.1460556039708025,230197728.97999996,0.8249351131804552,0.8249351131804552
000519.SZ,2022-10-18,2022-09-30,881035803.66,0.6327,0.6327,881035803.66,2022,3,179444239.39,606720315.05,0.452128405470309,279798886.28,-0.3586670705671545,-0.3586670705671545
